terrain_group,terrain_name,row,difficulty,seed_idx,patch_center_x_m,step_up_height_m,drop_depth_m,step_up_distance_norm,drop_distance_norm,gap_width_norm,front_slope,front_roughness_m,h_front_min_m,h_front_mean_m,h_front_max_m,edge_up_detected,edge_down_detected,gap_any_detected,g_step_up,g_step_down,g_gap,g_rough
rough,uneven rough,16,0.8,11,5.494948555555555,0.019759805375999973,0.046633052848222445,1.0,0.47407824269661736,0.45,-0.18616290467782354,0.10031141218438636,-0.38125659246788896,-0.20103149458988312,-0.004194029974999847,0.0,1.0,1.0,0.04688625311708352,0.15864464338096002,0.1582523749620602,0.9991168581727228
rough,uneven rough,16,0.8,11,5.6658960370370375,0.01875590411229633,0.045366022408148576,1.0,0.36889367986916394,0.55,-0.1882306063839081,0.09660376926052534,-0.4344965893365927,-0.2580150882815767,-0.0729693206982222,0.0,1.0,1.0,0.04469347266762578,0.15037040339546917,0.15031997666107222,0.9987209744374982
rough,uneven rough,16,0.8,11,5.836843518518519,0.020396785404222073,0.045207324074073796,0.211117364044926,0.3163016626639083,0.65,-0.22202098682197002,0.09270274099586108,-0.4503992344955553,-0.2953629287304607,-0.1089788317582962,1.0,1.0,1.0,0.048330235509162794,0.1493594551798477,0.149352674578912,0.9981118618146635
rough,uneven rough,16,0.8,11,6.007791,0.021205561722000055,0.04661230000000027,0.10593280121747264,0.211117364044926,0.7,-0.23485885507995916,0.0838313918928534,-0.4946433490234999,-0.34463069578715494,-0.16942494118349988,1.0,1.0,1.0,0.05022453680345483,0.15850619153512455,0.1585035442563542,0.9954276228796985
rough,uneven rough,16,0.8,12,1.392209,0.034237599825500065,0.01128851107099993,0.053340519803745955,1.0,0.0,0.02920337402520009,0.014602404336367537,0.02328685333149999,0.054644876842037386,0.08855580333149998,1.0,0.0,0.0,0.09211164762135765,0.0312019844641633,0.0014797813580858183,0.17657022947262957
rough,uneven rough,16,0.8,12,1.5631564814814816,0.022050252588259267,0.01403041272692579,0.2637096454586527,1.0,0.0,0.015925325233960914,0.016141785115461934,0.00038533457307415864,0.0360029742313658,0.0724680214825556,1.0,0.0,0.0,0.05227791117774565,0.035623392897867846,0.0016894705137289144,0.20007567035989687
rough,uneven rough,16,0.8,12,1.7341039629629629,0.02525202733257409,0.021231443861814747,0.211117364044926,0.9474077185862734,0.0,0.003341464792977821,0.015295115965265716,-0.003380944389277829,0.028031221343762004,0.06395590458172229,1.0,1.0,0.0,0.06080228570097823,0.0502863042810601,0.002384871889402091,0.18686839039655878
rough,uneven rough,16,0.8,12,1.9050514444444444,0.02521755223461103,0.01537427693566673,0.10593280121747264,1.0,0.0,0.024324200612000656,0.014456271024244011,-0.008520167066138729,0.02004418192607751,0.05398501261263905,1.0,0.0,0.0,0.060703924534166835,0.03800519632781122,0.0018024296211313026,0.17445558299353237
rough,uneven rough,16,0.8,12,2.075998925925926,0.021641825837888817,0.021841763351814758,0.0007485025984903134,0.7896314027620353,0.0,0.01763636453035973,0.015860573766713966,-0.023641627807222232,0.006799478164838818,0.04313706540333345,1.0,1.0,0.0,0.05127533886031627,0.05176383591336926,0.0024549451172118284,0.1956129458352101
rough,uneven rough,16,0.8,12,2.2469464074074077,0.019144174306481576,0.023605195651537014,1.0,0.6844468399345821,0.0,-0.0037493860614942675,0.01626000013841165,-0.02174918633287043,0.007747289818315736,0.04557501123287039,0.0,1.0,0.0,0.045529716599416716,0.05626672664111572,0.002668498641798373,0.20197435717109585
rough,uneven rough,16,0.8,12,2.417893888888889,0.017426229474999944,0.01880873457211102,1.0,1.0,0.0,-0.002644063100037072,0.015990638027104296,-0.03093461918936108,-9.940589563801545e-05,0.03514917363597214,0.0,0.0,0.0,0.04193927091175384,0.04480639078513334,0.0021249822069202315,0.19766759309772924
rough,uneven rough,16,0.8,12,2.5888413703703703,0.01876270520500012,0.023364925925925983,1.0,0.8422236841757621,0.0,-0.0015945588882894683,0.016120694454190166,-0.030115859703629566,-0.0010219733392991233,0.03544561496422216,0.0,1.0,0.0,0.04470799387699107,0.05563219132567807,0.00263840525040174,0.19973833754372053
rough,uneven rough,16,0.8,12,2.7597888518518516,0.020426884082296315,0.02494470732781484,0.5266705241103441,0.4214859612828907,0.0,-0.0024917299738807337,0.018442584965342124,-0.039497012959037014,-0.004040444214987062,0.037579795623666756,1.0,1.0,0.0,0.048399501146064644,0.05993070381111194,0.0028422659583881146,0.23944193710072212
rough,uneven rough,16,0.8,12,2.9307363333333334,0.01846490586299998,0.02315064061466654,1.0,0.3163016626639083,0.0,-0.012875635434464596,0.018374917486019254,-0.04190146666666672,-0.0022548511727718858,0.0362502015213334,0.0,1.0,0.0,0.04407634922355671,0.0550719659050025,0.0026118360706499314,0.23821182159442575
rough,uneven rough,16,0.8,12,3.101683814814815,0.018039827031999967,0.020756582012777858,1.0,0.5792625413155997,0.0,-0.005314983320397994,0.018210010648217676,-0.036686380338796176,0.0016723802696652999,0.04287519928553729,0.0,1.0,0.0,0.043189471017912075,0.04916442305686877,0.0023316656927432995,0.2352322380927565
rough,uneven rough,16,0.8,12,3.2726312962962965,0.020445531106907333,0.026309435520555813,0.2637096454586527,0.15852508263119935,0.0,-0.017174823199138888,0.019038556654208103,-0.03902797014906478,-0.001871867288269119,0.042861703738601986,1.0,1.0,0.0,0.04844246052178497,0.06389250674270627,0.0030301579217764194,0.2504630268389007
rough,uneven rough,16,0.8,12,3.4435787777777778,0.03173283186333331,0.026914207676555557,1.0,0.053340519803745955,0.0,-0.002514444798983924,0.01937119951139105,-0.02968177374188885,0.0077466517642195525,0.05171478885355557,1.0,1.0,0.0,0.08215970673482847,0.06572511302574549,0.0031170708749402496,0.25675945842408926
rough,uneven rough,16,0.8,12,3.614526259259259,0.026638182702074187,0.019955978242851613,0.8948157013810176,1.0,0.0,0.022490861971033914,0.01958636001117845,-0.039813506722944314,-0.0020688638306380546,0.04093654486142606,1.0,0.0,0.0,0.06488270526871996,0.047326534377384315,0.002244502217315584,0.260886895167327
rough,uneven rough,16,0.8,12,3.7854737407407404,0.031030662736926007,0.023306040680888984,0.8422236841757621,0.211117364044926,0.0,-0.0043945908090643184,0.019110198813092227,-0.04367758628285179,-0.009333128299503266,0.0373562931524446,1.0,1.0,0.0,0.07955073683077628,0.05547771010671703,0.002631078843702978,0.25181037733929756
rough,uneven rough,16,0.8,12,3.9564212222222226,0.03517799031877761,0.02885879418866677,0.7370391213483087,0.10593280121747264,0.0,-0.018174305851734743,0.01942442608915624,-0.05315545766655555,-0.019172463313396008,0.031665988135833434,1.0,1.0,0.0,0.09611988820937033,0.07195359827326882,0.0034124622263776365,0.25777651707604293
rough,uneven rough,16,0.8,12,4.127368703703704,0.028474907198111188,0.023719545304740797,0.6318545585208553,0.0007485025984903134,0.0,0.00717313754104844,0.017653500550811312,-0.05026334256194426,-0.015543473930112727,0.02681123874703728,1.0,1.0,0.0,0.070682354712096,0.05657110082158843,0.002682933853079998,0.22536861298633917
rough,uneven rough,16,0.8,12,4.298316185185185,0.028787235213481477,0.020546181481481685,0.5266705241103441,0.2637096454586527,0.0,0.010705970135836108,0.01760112187548402,-0.05299251539318517,-0.0038693194444749724,0.04191805360116685,1.0,1.0,0.0,0.07171504178282304,0.048674966313069515,0.002308452779285971,0.22445551420123222
rough,uneven rough,16,0.8,12,4.4692636666666665,0.03293476770133341,0.02585539934900033,0.47407824269661736,0.15852508263119935,0.0,-0.001008314354600771,0.024170807671213854,-0.09527546038866658,-0.0025898288674197703,0.04983955678133334,1.0,1.0,0.0,0.08680687084806236,0.06254807399850418,0.002966397024954123,0.35826115519911395
rough,uneven rough,16,0.8,12,4.640211148148148,0.03231306235844411,0.030077203848592637,0.36889367986916394,0.053340519803745955,0.0,-0.030896228759168858,0.0369139532954032,-0.13680780835822226,-0.01443823020118785,0.043579413243666765,1.0,1.0,0.0,0.08437413944594052,0.07612923731426742,0.003610495553971333,0.6662772528405072
rough,uneven rough,16,0.8,12,4.81115862962963,0.026298712596036833,0.03682080375992569,0.2637096454586527,0.8948157013810176,0.1,-0.04540312084208576,0.054152178630619136,-0.17461055864398123,-0.029211896517909616,0.032681065019018574,1.0,1.0,1.0,0.06386044719742401,0.10349692582783292,0.027834610339562346,0.9179804050087956
rough,uneven rough,16,0.8,12,4.982106111111111,0.030691545083888605,0.037881088518221806,0.211117364044926,0.3163016626639083,0.15,-0.07348977179808215,0.07332392894819079,-0.22901567742744422,-0.04602982568859323,0.04734935474333335,1.0,1.0,1.0,0.07831800391510936,0.10852028452966794,0.05426014226483397,0.9870342425804786
rough,uneven rough,16,0.8,12,5.153053592592593,0.03483887266574104,0.03872164022100022,0.10593280121747264,0.6844468399345821,0.25,-0.09175647556778958,0.09014561682942415,-0.28223748060887055,-0.0839260018543075,0.05034245388953695,1.0,1.0,1.0,0.09465680110625843,0.11265358233066854,0.09922494614059364,0.9975630344063727
rough,uneven rough,16,0.8,12,5.324001074074074,0.02905503769322232,0.037385164491000156,0.0007485025984903134,0.6318545585208553,0.35,-0.13893077627622422,0.09870433327321602,-0.3406872738398704,-0.14621382966036234,0.023579431877611134,1.0,1.0,1.0,0.07261157708930022,0.10614459300067212,0.10423545406462129,0.9989630492214583
rough,uneven rough,16,0.8,12,5.494948555555555,0.012566266387777913,0.050381049744222695,1.0,0.053340519803745955,0.45,-0.1931164255604283,0.10054789872796784,-0.393416375,-0.20975225910398315,-0.0068048749999998215,0.0,1.0,1.0,0.03319213990991553,0.18528434574006244,0.18482620737622366,0.9991374804688572
rough,uneven rough,16,0.8,12,5.6658960370370375,0.016362136366296187,0.05191349985055582,1.0,0.4214859612828907,0.55,-0.2112446519661852,0.09856119185671812,-0.4401003789197039,-0.26688864913679233,-0.06015888911733325,0.0,1.0,1.0,0.03985282900835842,0.19713069494588242,0.1970645871416134,0.9989481151450702
rough,uneven rough,16,0.8,12,5.836843518518519,0.01592719526931502,0.04615609769307372,1.0,0.36889367986916394,0.6,-0.24245254620944862,0.0973155809759563,-0.4807928934982964,-0.3144480084701956,-0.10255376432540741,0.0,1.0,1.0,0.03902896382701873,0.15548737918245978,0.15546819288323432,0.9988087475664387
rough,uneven rough,16,0.8,12,6.007791,0.011880532263999988,0.04889799934899969,1.0,0.2637096454586527,0.7,-0.2824340345917487,0.09500469583484249,-0.53134843102475,-0.36330546579380335,-0.15586913102474986,0.0,1.0,1.0,0.032109302271100586,0.17435088519726008,0.17434797328957682,0.9984995214506872
rough,uneven rough,16,0.8,13,1.392209,0.05376478804950008,0.015341598046999971,0.0007485025984903134,1.0,0.0,0.040347371906512275,0.015597960018935778,0.06362862282049997,0.09668478244570852,0.1364458077095,1.0,0.0,0.0,0.21219238158055248,0.037945503084066794,0.0017995986169239218,0.19151376027396183
rough,uneven rough,16,0.8,13,1.5631564814814816,0.04764092804114817,0.01541054824292587,0.0007485025984903134,1.0,0.0,-0.00812649328105374,0.017108643401836612,-0.003619068353240884,0.033587621329736236,0.07290634314831479,1.0,0.0,0.0,0.16548728743620753,0.03807155731371513,0.0018055768488327195,0.21599914529663933
rough,uneven rough,16,0.8,13,1.7341039629629629,0.013131985822222192,0.014041387879148215,1.0,1.0,0.0,0.008483685869223845,0.01648564925462771,-0.012266299410287007,0.02676073026093873,0.06496018256963887,0.0,0.0,0.0,0.03411193239097726,0.03564224992297781,0.0016903648246102858,0.20563585370666984
rough,uneven rough,16,0.8,13,1.9050514444444444,0.015069767812222246,0.014282255555555567,1.0,1.0,0.0,0.028149471354837384,0.016570798533439603,-0.011633508313277696,0.02611361026293585,0.06247187641111107,0.0,0.0,0.0,0.03745244025813079,0.03605852663623621,0.001710107111220053,0.20703025166088176
rough,uneven rough,16,0.8,13,2.075998925925926,0.0161463462962963,0.009952799999999928,1.0,1.0,0.0,0.025775218044494747,0.017082293086280086,-0.011423154015768489,0.02651100538351115,0.06147648159775004,0.0,0.0,0.0,0.03944201674683924,0.02924515615414598,0.0013869770668246645,0.21555325373360598
rough,uneven rough,16,0.8,13,2.2469464074074077,0.014633683242055717,0.011028474272740896,1.0,1.0,0.0,0.013208426023521203,0.018036927148529242,-0.01951282837561108,0.020418430647212906,0.05940178402070373,0.0,0.0,0.0,0.03667428210072272,0.03081134591578569,0.001461254983832193,0.2321327812286116
rough,uneven rough,16,0.8,13,2.417893888888889,0.013661305515444422,0.011664355555555561,1.0,1.0,0.0,0.009157574217764168,0.016973304502934362,-0.021734771748777804,0.016378514909362724,0.05405873725849997,0.0,0.0,0.0,0.034994775910895996,0.031775075651645446,0.0015069607080625278,0.2137160789423743
rough,uneven rough,16,0.8,13,2.5888413703703703,0.01626530677951854,0.013069631481481436,1.0,1.0,0.0,0.008583000978714598,0.016886666985338483,-0.0253014021539259,0.011405179637088156,0.047847701407962906,0.0,0.0,0.0,0.03966798398740874,0.03400935796153184,0.0016129234975340808,0.21226382006893688
rough,uneven rough,16,0.8,13,2.7597888518518516,0.023420869718926096,0.01099766930377788,0.9474077185862734,1.0,0.0,0.0015043553692882029,0.01816003366237378,-0.04140534690749992,-0.0004182503314724027,0.04067266790731505,1.0,0.0,0.0,0.055779330774942,0.030765384230116613,0.0014590752107566242,0.23433435192992713
rough,uneven rough,16,0.8,13,2.9307363333333334,0.018530243621666553,0.01157875953633336,1.0,1.0,0.0,-0.005397366325864612,0.017471605311412303,-0.046174100456833345,-0.006400928992576673,0.03132985266316668,0.0,0.0,0.0,0.044214200253372166,0.03164366930362745,0.001500728647266699,0.22220900021816525
rough,uneven rough,16,0.8,13,3.101683814814815,0.012722813635518526,0.01230960925925928,1.0,1.0,0.0,-0.001417823997567585,0.01649805830042473,-0.04957603225088891,-0.009951633821143804,0.0281707862676297,0.0,0.0,0.0,0.0334442431365207,0.03278278597842816,0.0015547522502202492,0.2058386292021351
rough,uneven rough,16,0.8,13,3.2726312962962965,0.01895307150864789,0.0116276996791852,1.0,1.0,0.0,0.004143419473109514,0.01781450063143413,-0.04916242361944445,-0.009530968222382677,0.033437523856111095,0.0,0.0,0.0,0.04511627967065609,0.03171873734268361,0.001504288814566665,0.22819173541916088
rough,uneven rough,16,0.8,13,3.4435787777777778,0.022293561910055437,0.012436560320666534,0.5792625413155997,1.0,0.0,0.0015031204938922627,0.017883171147984187,-0.04940399690150005,-0.010990790642311695,0.03322811685849991,1.0,0.0,0.0,0.0528839417795603,0.03298465266217334,0.001564325953962324,0.2294034192645105
rough,uneven rough,16,0.8,13,3.614526259259259,0.015335631249851656,0.017045237037037086,1.0,1.0,0.0,-0.01476505273056994,0.017312006454480246,-0.051992853994537014,-0.013616993594872215,0.0286009333565741,0.0,0.0,0.0,0.03793461349727589,0.04118049402933945,0.0019530208872249998,0.21946285206672428
rough,uneven rough,16,0.8,13,3.7854737407407404,0.014485273298370571,0.01845061296296302,1.0,1.0,0.0,-0.020339256602661365,0.017882133180789652,-0.055237944339962874,-0.017559713505785106,0.026657779588926123,0.0,0.0,0.0,0.0364130207278323,0.04404624844810462,0.0020889317928474084,0.22938507085629287
rough,uneven rough,16,0.8,13,3.9564212222222226,0.022745204590610912,0.015459965876222226,0.3163016626639083,1.0,0.0,-0.018664517091370812,0.018425622784192304,-0.05973070297149996,-0.023401180034089104,0.021265789932722323,1.0,0.0,0.0,0.05402650606003291,0.03816214957657026,0.001809873266001756,0.23913317620995078
rough,uneven rough,16,0.8,13,4.127368703703704,0.01909919831174056,0.015778706171629686,1.0,1.0,0.0,-0.004609870567117966,0.018374714061287375,-0.056694189847037,-0.020022882907234717,0.01874585409111118,0.0,0.0,0.0,0.045432090861450884,0.0387514554568524,0.001837821611942811,0.2382081301275268
rough,uneven rough,16,0.8,13,4.298316185185185,0.013364837037037003,0.0176902907407408,1.0,1.0,0.0,-0.006691202023411455,0.01939372230732503,-0.062494962710805624,-0.012742063236310868,0.026563322145861212,0.0,0.0,0.0,0.03449762275156686,0.04247299496516388,0.0020143188726892956,0.2571895054533311
rough,uneven rough,16,0.8,13,4.4692636666666665,0.018277655153833283,0.01842606666666652,1.0,1.0,0.0,-0.019811123560858356,0.025012976359981228,-0.1227817595663328,-0.012883309552373342,0.03136344271233349,0.0,0.0,0.0,0.04368355123597218,0.04399459982294867,0.0020864823117009664,0.3778456664984567
rough,uneven rough,16,0.8,13,4.640211148148148,0.01643042405083317,0.029860371693333054,1.0,0.9474077185862734,0.1,-0.05255252669834874,0.0405569691993086,-0.16283228330844446,-0.026325922372070945,0.028262238143388685,0.0,1.0,1.0,0.039983684452649,0.075370203793022,0.02027016973704154,0.7418673627175841
rough,uneven rough,16,0.8,13,4.81115862962963,0.01640527592592589,0.03252678148148125,1.0,0.8422236841757621,0.15,-0.07237425976327631,0.057617501390037046,-0.1929296105389997,-0.05135602284820484,0.019433875915240817,0.0,1.0,1.0,0.03993544683552566,0.08520335950151724,0.04260167975075862,0.9405735334377808
rough,uneven rough,16,0.8,13,4.982106111111111,0.010783822222222295,0.03846166249133359,1.0,0.7896314027620353,0.25,-0.11216215501859918,0.07443748732158562,-0.2187493465296112,-0.07306867893156213,0.027046535800611005,0.0,1.0,1.0,0.030448144939087266,0.111360705786988,0.09808618425873368,0.9883846992226114
rough,uneven rough,16,0.8,13,5.153053592592593,0.014992002254666792,0.04433037374688914,1.0,0.6844468399345821,0.35,-0.121251776015402,0.08938129319985315,-0.30501372093244455,-0.10752607520527739,0.0346061189650001,0.0,1.0,1.0,0.03731252061699447,0.14387379459169145,0.14128605031412245,0.9973699773147418
rough,uneven rough,16,0.8,13,5.324001074074074,0.01643467086055561,0.042823989621296576,1.0,0.5792625413155997,0.4,-0.13936771169966386,0.0959600108188888,-0.3428007677595556,-0.15162070325908078,0.02513877334892589,0.0,1.0,1.0,0.039991835936171415,0.1348429225034642,0.13394043892495364,0.9986360439874384
rough,uneven rough,16,0.8,13,5.494948555555555,0.013824511111110938,0.04068623808416638,1.0,0.5266705241103441,0.5,-0.15927634353430492,0.09503165794444941,-0.3678321406530555,-0.1927570191732597,-0.011492031142610881,0.0,1.0,1.0,0.03527139784143906,0.12285278240190643,0.12274085722776373,0.9985035555625201
rough,uneven rough,16,0.8,13,5.6658960370370375,0.010486909995166438,0.04100352935061102,1.0,0.4214859612828907,0.55,-0.18907072497930444,0.09423599167585553,-0.4137255029189632,-0.23399112222191845,-0.05003210041481487,0.0,1.0,1.0,0.03001292861605669,0.12457260144992978,0.124530826011781,0.9983798242649975
rough,uneven rough,16,0.8,13,5.836843518518519,0.01678259997207404,0.04178156262577826,1.0,0.3163016626639083,0.65,-0.21581738380610854,0.09351308616991229,-0.47053766273224074,-0.2921863890240726,-0.10304009208246284,0.0,1.0,1.0,0.04066509998935795,0.12887732041609312,0.12887146966042215,0.9982585750428108
rough,uneven rough,16,0.8,13,6.007791,0.0,0.04291081367700034,1.0,0.211117364044926,0.75,-0.2415498830501806,0.0894589570386689,-0.5028905738984999,-0.34271964118566023,-0.17063121400249975,0.0,1.0,1.0,0.01798620996209156,0.1353501718664149,0.13534934025132653,0.9973902708690469
rough,uneven rough,16,0.8,14,1.392209,0.034667545516499865,0.015960751604000012,0.0007485025984903134,1.0,0.0,0.03714740590440435,0.013820606100848098,0.049522791783000064,0.08249306139514974,0.11509452695300004,1.0,0.0,0.0,0.09392523560296463,0.03909194021723619,0.001853969399007667,0.16548924959180825
rough,uneven rough,16,0.8,14,1.5631564814814816,0.05430838706100016,0.020282686668925742,0.0007485025984903134,0.2637096454586527,0.0,-8.064745966361166e-05,0.014996569459962023,-0.019793711544148218,0.016352031433389355,0.047114501808851794,1.0,1.0,0.0,0.21677150499450856,0.04806851532624173,0.0022796913116962664,0.18237436409292812
rough,uneven rough,16,0.8,14,1.7341039629629629,0.016759037081703454,0.016900996034147964,1.0,1.0,0.0,0.003787035192568004,0.014607375399021526,-0.0358473149730093,-0.0006434623786035645,0.030845889783731484,0.0,0.0,0.0,0.04061916372812735,0.040896669089963554,0.001939560241645528,0.17664251695593008
rough,uneven rough,16,0.8,14,1.9050514444444444,0.017059564624611112,0.013031944862777811,1.0,1.0,0.0,0.0035385956181352785,0.01485715033916475,-0.03571551322094452,-0.0016154009802558976,0.03020487020905538,0.0,0.0,0.0,0.041208789325350194,0.03394750689056875,0.0016099901564866888,0.18030462938647526
rough,uneven rough,16,0.8,14,2.075998925925926,0.01301385740740757,0.018446605337703703,1.0,1.0,0.0,0.017415865863192697,0.01632472847448007,-0.027149405800555526,0.0056235958978666616,0.039791015645370575,0.0,0.0,0.0,0.03391786041657359,0.044037811930116987,0.0020885316836152666,0.2030196659523656
rough,uneven rough,16,0.8,14,2.2469464074074077,0.01365666111111108,0.00931766111111132,1.0,1.0,0.0,0.014689513812624833,0.016487725605777895,-0.024597781490444393,0.011950610841676184,0.04413905602412965,0.0,0.0,0.0,0.03498693464806691,0.028356933744331462,0.0013448523434633284,0.20566977292370203
rough,uneven rough,16,0.8,14,2.417893888888889,0.013597202080888993,0.007026054725000064,1.0,1.0,0.0,0.012829381957301263,0.015843977418534598,-0.022846929370777702,0.01224656692483154,0.04666347305250007,0.0,0.0,0.0,0.03488669798209763,0.02536488893009235,0.0012029520055616277,0.19535193666504705
rough,uneven rough,16,0.8,14,2.5888413703703703,0.012122825959037131,0.008362530454999961,1.0,1.0,0.0,0.007618790345048861,0.016116398639027796,-0.0234914137842408,0.010441422664080248,0.04307270291501869,0.0,0.0,0.0,0.032487947680458165,0.02707033069929953,0.0012838340706197728,0.1996696808306174
rough,uneven rough,16,0.8,14,2.7597888518518516,0.014304414814814814,0.014929200000000087,1.0,1.0,0.0,-0.002222489762236643,0.017417784730435776,-0.02696175247201854,0.010780523458597415,0.04630020932227785,0.0,0.0,0.0,0.036097057357592006,0.03719989056852753,0.00176423729232235,0.22128019837139265
rough,uneven rough,16,0.8,14,2.9307363333333334,0.011720900000000034,0.014929200000000031,1.0,1.0,0.0,-0.002886228909057812,0.017142589704696596,-0.026338357725500028,0.01004308878233334,0.0446168285564999,0.0,0.0,0.0,0.03186217156882723,0.037199890568527426,0.001764237292322345,0.2165745581100062
rough,uneven rough,16,0.8,14,3.101683814814815,0.012920292230481412,0.014929200000000087,1.0,1.0,0.0,-0.011555185491739738,0.017734099080401824,-0.02916689622672214,0.005855969913260124,0.04140677231198159,0.0,0.0,0.0,0.033764899657152736,0.03719989056852753,0.00176423729232235,0.22677879657385563
rough,uneven rough,16,0.8,14,3.2726312962962965,0.017679555555555615,0.01492919999999992,1.0,1.0,0.0,-0.008841745869185057,0.017979776206084652,-0.041742167760731475,-0.005171912493255242,0.03399236958149088,0.0,0.0,0.0,0.042451170841691865,0.037199890568527225,0.0017642372923223355,0.23111564184315514
rough,uneven rough,16,0.8,14,3.4435787777777778,0.017986116666666663,0.025049322222222004,1.0,1.0,0.0,-0.02140330593672651,0.018264431620915202,-0.04714941957233304,-0.012237742242206561,0.03007915102322245,0.0,1.0,0.0,0.04307863032643186,0.06022607805963157,0.0028562743400383254,0.23621267096097387
rough,uneven rough,16,0.8,14,3.614526259259259,0.013770038888888891,0.018416948148148315,1.0,1.0,0.0,-0.016295987626411438,0.01810113814472077,-0.05574200577533339,-0.016992054413426255,0.02235327276192578,0.0,0.0,0.0,0.03517883785144814,0.0439754279864788,0.002085573070615965,0.23327929201723951
rough,uneven rough,16,0.8,14,3.7854737407407404,0.022066525925925784,0.024038451851851994,0.9474077185862734,0.8422236841757621,0.0,-0.013741247832871933,0.018457060562882936,-0.059294344677870314,-0.020746497507724265,0.019042495398574166,1.0,1.0,0.0,0.05231823893652595,0.05742815764331795,0.0027235805212133105,0.23970565089753315
rough,uneven rough,16,0.8,14,3.9564212222222226,0.02487727777777793,0.0296601555555554,0.8422236841757621,0.7370391213483087,0.0,-0.031024453429088345,0.01949405293154344,-0.06697371186211115,-0.027546890810578716,0.016036212971222263,1.0,1.0,0.0,0.059741039672328584,0.07467551415288912,0.003541551463684514,0.2591109171333939
rough,uneven rough,16,0.8,14,4.127368703703704,0.01773532962962987,0.020532546296296195,1.0,0.6318545585208553,0.0,-0.007162827034420861,0.018828767989899516,-0.06794034196918519,-0.028118826941562928,0.009150768409925902,0.0,1.0,0.0,0.04256467380338768,0.04864340667578052,0.0023069560359303735,0.24654529004110687
rough,uneven rough,16,0.8,14,4.298316185185185,0.020546181481481685,0.02099766296296296,0.6844468399345821,0.5792625413155997,0.0,-0.008233888881740082,0.01906776653750229,-0.09021118229868502,-0.026583815160262876,0.00911394959664813,1.0,1.0,0.0,0.048674966313069515,0.049730989104472774,0.0023585355822636823,0.25101178737082547
rough,uneven rough,16,0.8,14,4.4692636666666665,0.023356783333333186,0.026619466666666702,0.5792625413155997,0.47407824269661736,0.0,-0.008217609307242926,0.025731335463202883,-0.13448433121116632,-0.027677880323334174,0.01504468772016665,1.0,1.0,0.0,0.05561080572357138,0.06482595053795091,0.0030744273088280784,0.3948748412085168
rough,uneven rough,16,0.8,14,4.640211148148148,0.02054695185185168,0.038953947979555925,0.47407824269661736,0.36889367986916394,0.05,-0.02929464770501305,0.038831817858466726,-0.160219131387611,-0.03203029599800036,0.025466928476092443,1.0,1.0,1.0,0.0486767499715772,0.1138199229436481,0.013567667399215114,0.7074811311329814
rough,uneven rough,16,0.8,14,4.81115862962963,0.019025837037037197,0.04936888461877753,1.0,0.8948157013810176,0.1,-0.06291600261064978,0.053744879759810925,-0.16915318729029605,-0.03608302424124199,0.03531726916148159,0.0,1.0,1.0,0.04527327919287189,0.17776617222944716,0.04780868703089088,0.9148610817680244
rough,uneven rough,16,0.8,14,4.982106111111111,0.021836438888888865,0.048788338205556,0.3163016626639083,0.211117364044926,0.2,-0.07871403170795725,0.07025244452219853,-0.2077389138917775,-0.05919531276660511,0.042761832143777934,1.0,1.0,1.0,0.05175077008485338,0.1735629933614672,0.12688471522960318,0.9824542918844041
rough,uneven rough,16,0.8,14,5.153053592592593,0.0246474407407406,0.04474565180705542,0.211117364044926,0.10593280121747264,0.25,-0.10512013248264232,0.08382149335672258,-0.26689026128144466,-0.08981353909608593,0.04773381072448135,1.0,1.0,1.0,0.059098775354599495,0.14645032999486093,0.12899302272837013,0.9954231153800779
rough,uneven rough,16,0.8,14,5.324001074074074,0.017505492592592597,0.05654846515200046,1.0,0.0007485025984903134,0.35,-0.14392784152026336,0.09164779445626817,-0.32943099997511116,-0.1298117394775056,0.0349312203703705,0.0,1.0,1.0,0.04209880137266961,0.23638954182586186,0.2321377898937393,0.9979022279396909
rough,uneven rough,16,0.8,14,5.494948555555555,0.020316344444444523,0.053875008786000156,0.053340519803745955,0.5266705241103441,0.45,-0.1740614565443821,0.09588884956316616,-0.3791241428450277,-0.1843751517738106,0.028100234932750157,1.0,1.0,1.0,0.04814557943131769,0.213115105045556,0.21258815170179174,0.9986263166689001
rough,uneven rough,16,0.8,14,5.6658960370370375,0.021643314479444287,0.05320956236518487,0.15852508263119935,0.053340519803745955,0.5,-0.21188496276855592,0.09595087550684368,-0.40843843716811146,-0.22895362329460375,-0.0357695964273706,1.0,1.0,1.0,0.051278959817393194,0.20758869592797918,0.20739957199860992,0.9986347991035887
rough,uneven rough,16,0.8,14,5.836843518518519,0.020605870636018597,0.057110932516147905,0.053340519803745955,0.3163016626639083,0.6,-0.2282516125268601,0.09517149958223158,-0.4508334041596853,-0.2866687189781912,-0.11748610415968519,1.0,1.0,1.0,0.04881335005363192,0.24150365469034243,0.24147385444927277,0.998524305780095
rough,uneven rough,16,0.8,14,6.007791,0.01499221613199997,0.05532127003800036,1.0,0.2637096454586527,0.7,-0.26024117028348065,0.09232899926792201,-0.502469466934,-0.33833600245820317,-0.16306431693399998,0.0,1.0,1.0,0.03731290474575539,0.22549318922415915,0.22548942316728207,0.998040099848327
