step,time_s,env_id,excited_joint_index,excited_joint_name,is_done,done_reason,terrain_col,terrain_name,terrain_level,root_x,root_y,root_z,vx_action,yaw_action,q_target_scripted_spm1_platform_joint_z,q_position_target_old_spm1_platform_joint_z,q_actual_spm1_platform_joint_z,qdot_actual_spm1_platform_joint_z,qddot_actual_spm1_platform_joint_z,computed_torque_spm1_platform_joint_z,applied_torque_spm1_platform_joint_z,saturated_spm1_platform_joint_z,q_target_scripted_spm1_platform_joint_y,q_position_target_old_spm1_platform_joint_y,q_actual_spm1_platform_joint_y,qdot_actual_spm1_platform_joint_y,qddot_actual_spm1_platform_joint_y,computed_torque_spm1_platform_joint_y,applied_torque_spm1_platform_joint_y,saturated_spm1_platform_joint_y,q_target_scripted_spm1_platform_joint_x,q_position_target_old_spm1_platform_joint_x,q_actual_spm1_platform_joint_x,qdot_actual_spm1_platform_joint_x,qddot_actual_spm1_platform_joint_x,computed_torque_spm1_platform_joint_x,applied_torque_spm1_platform_joint_x,saturated_spm1_platform_joint_x,q_target_scripted_spm2_platform_joint_z,q_position_target_old_spm2_platform_joint_z,q_actual_spm2_platform_joint_z,qdot_actual_spm2_platform_joint_z,qddot_actual_spm2_platform_joint_z,computed_torque_spm2_platform_joint_z,applied_torque_spm2_platform_joint_z,saturated_spm2_platform_joint_z,q_target_scripted_spm2_platform_joint_y,q_position_target_old_spm2_platform_joint_y,q_actual_spm2_platform_joint_y,qdot_actual_spm2_platform_joint_y,qddot_actual_spm2_platform_joint_y,computed_torque_spm2_platform_joint_y,applied_torque_spm2_platform_joint_y,saturated_spm2_platform_joint_y,q_target_scripted_spm2_platform_joint_x,q_position_target_old_spm2_platform_joint_x,q_actual_spm2_platform_joint_x,qdot_actual_spm2_platform_joint_x,qddot_actual_spm2_platform_joint_x,computed_torque_spm2_platform_joint_x,applied_torque_spm2_platform_joint_x,saturated_spm2_platform_joint_x
12,0.2,2,2,spm1_platform_joint_x,0,,0,flat,0,3.9795479774475098,3.5262575149536133,0.14482027292251587,0.2,0.0,0.0,-0.01008610986173153,-0.013312934897840023,-0.06828202307224274,3.913085460662842,3.752509593963623,3.752509593963623,0,0.0,0.0015583105850964785,-0.0019479740876704454,0.03719758987426758,18.457759857177734,2.470116376876831,2.470116376876831,0,0.08515585958957672,0.014253515750169754,0.004077227786183357,0.15229851007461548,-10.44662094116211,9.334477424621582,9.334477424621582,0,0.0,-0.01652998849749565,-0.018628042191267014,-0.06525961309671402,-14.961134910583496,1.112666130065918,1.112666130065918,0,0.0,-0.0006565602961927652,-0.0007822217885404825,0.22980941832065582,11.392033576965332,-0.4903123378753662,-0.4903123378753662,0,0.0,-0.0020738737657666206,-0.0007061848300509155,0.17146311700344086,6.178068161010742,-1.4009639024734497,-1.4009639024734497,0
12,0.2,3,3,spm2_platform_joint_z,0,,0,flat,0,4.777763843536377,4.348220348358154,0.14675891399383545,0.2,0.0,0.0,-0.029370559379458427,-0.03239641711115837,0.13243824243545532,3.2359466552734375,2.531924247741699,2.531924247741699,0,0.0,-0.0008496369118802249,-0.00803344789892435,0.2044476866722107,21.43929100036621,4.521914005279541,4.521914005279541,0,0.0,0.0003536966978572309,0.0003624314849730581,0.054356031119823456,18.955842971801758,1.0753355026245117,1.0753355026245117,0,0.08515585958957672,0.01756574958562851,0.013398213312029839,0.40725064277648926,-5.134774208068848,3.9382848739624023,3.9382848739624023,0,0.0,-0.0053086718544363976,-0.015508899465203285,0.1852877140045166,11.943461418151855,4.342602729797363,4.342602729797363,0,0.0,-0.0028554792515933514,-0.0031957877799868584,-0.4370807409286499,-59.296539306640625,-0.38108888268470764,-0.38108888268470764,0
12,0.2,4,4,spm2_platform_joint_y,0,,0,flat,0,3.8043880462646484,5.143669605255127,0.14438632130622864,0.2,0.0,0.0,-0.0399710051715374,-0.04595548287034035,-0.06453654915094376,-31.918045043945312,3.3243722915649414,3.3243722915649414,0,0.0,0.023748788982629776,0.02747528627514839,-0.20439930260181427,-33.17793273925781,-5.188562393188477,-5.188562393188477,0,0.0,0.0023741854820400476,0.004439074080437422,0.08709640055894852,10.91234302520752,-0.5807588696479797,-0.5807588696479797,0,0.0,-0.008697808720171452,-0.010230240412056446,-0.034821510314941406,4.201724052429199,2.384701728820801,2.384701728820801,0,0.08515585958957672,0.03418878838419914,0.030599208548665047,0.27081069350242615,13.222509384155273,4.425565242767334,4.425565242767334,0,0.0,-0.001240849494934082,-0.0028778703417629004,-0.2097841203212738,-11.992395401000977,2.146618366241455,2.146618366241455,0
12,0.2,5,5,spm2_platform_joint_x,0,,0,flat,0,3.9438648223876953,4.595827102661133,0.1462862640619278,0.2,0.0,0.0,-0.00199105148203671,-0.0036962581798434258,-0.0998489186167717,8.540489196777344,2.2963006496429443,2.2963006496429443,0,0.0,-0.008260373026132584,-0.01149199903011322,0.0331125371158123,17.790006637573242,2.6139214038848877,2.6139214038848877,0,0.0,-0.006504217628389597,-0.0022291007917374372,0.22030089795589447,17.854421615600586,-3.327592372894287,-3.327592372894287,0,0.0,0.0002511981001589447,-0.0019243228016421199,-0.19178345799446106,-13.144583702087402,1.5319290161132812,1.5319290161132812,0,0.0,-0.01714709773659706,-0.02038124017417431,0.34648749232292175,23.29796600341797,2.9588522911071777,2.9588522911071777,0,0.08515585958957672,0.0036757495254278183,-0.006761598866432905,0.15741218626499176,6.028428554534912,10.751273155212402,10.751273155212402,0
13,0.21666666666666667,0,0,spm1_platform_joint_z,0,,0,flat,0,3.719454765319824,4.826961994171143,0.14571231603622437,0.2,0.0,0.09172990918159485,0.03396680951118469,0.035707876086235046,0.5060657262802124,-48.335731506347656,-5.964844703674316,-5.964844703674316,0,0.0,-0.0004117974895052612,-0.0012958395527675748,0.1615649163722992,-34.51572799682617,-2.7471561431884766,-2.7471561431884766,0,0.0,-0.001905734185129404,-0.005753552075475454,-0.036462727934122086,75.13432312011719,10.843912124633789,10.843912124633789,0,0.0,-0.02115553803741932,-0.026892388239502907,-0.00395248644053936,29.672815322875977,7.453430652618408,7.453430652618408,0,0.0,-0.0009043843601830304,-0.004105565138161182,0.07414500415325165,-0.8052510023117065,0.9152944087982178,0.9152944087982178,0,0.0,-0.004351047798991203,-0.004501859657466412,0.012555072084069252,42.699947357177734,5.435243606567383,5.435243606567383,0
13,0.21666666666666667,1,1,spm1_platform_joint_y,0,,0,flat,0,4.704083442687988,4.785547256469727,0.1442391276359558,0.2,0.0,0.0,-0.0065796566195786,-0.009433286264538765,-0.04215666651725769,14.045755386352539,3.713470935821533,3.713470935821533,0,0.09172990918159485,0.04117957502603531,0.028156500309705734,0.060839369893074036,-8.470462799072266,9.47656536102295,9.47656536102295,0,0.0,0.0019311824580654502,0.003533894196152687,0.013935173861682415,-22.434633255004883,-3.607724905014038,-3.607724905014038,0,0.0,-0.002670424757525325,-0.002815671730786562,0.0016412963159382343,-0.27433204650878906,0.16937792301177979,0.16937792301177979,0,0.0,0.028156239539384842,0.03088727407157421,0.5268437266349792,30.132898330688477,-5.8599853515625,-5.8599853515625,0,0.0,-0.0010028063552454114,-0.0014271176187321544,-0.0853118747472763,-19.915164947509766,-0.6465699672698975,-0.6465699672698975,0
13,0.21666666666666667,2,2,spm1_platform_joint_x,0,,0,flat,0,3.992985725402832,3.526031255722046,0.14529868960380554,0.2,0.0,0.0,-0.011537876911461353,-0.012524028308689594,-0.22520607709884644,-39.42131042480469,0.35014069080352783,0.35014069080352783,0,0.0,-0.0016882441705092788,-0.003202395047992468,0.21908687055110931,14.092195510864258,0.5235817432403564,0.5235817432403564,0,0.09172990918159485,0.015764253214001656,0.003971099387854338,0.3427034318447113,47.24715805053711,12.630697250366211,12.630697250366211,0,0.0,-0.01614430360496044,-0.018876714631915092,0.18824175000190735,25.114181518554688,3.132967710494995,3.132967710494995,0,0.0,-0.0006779255345463753,-0.00475837429985404,0.0484175868332386,8.977192878723145,2.073612689971924,2.073612689971924,0,0.0,-0.0006120268371887505,-0.0009356277296319604,0.09788785129785538,15.87739372253418,0.5419096350669861,0.5419096350669861,0
13,0.21666666666666667,3,3,spm2_platform_joint_z,0,,0,flat,0,4.794915676116943,4.346360206604004,0.14734840393066406,0.2,0.0,0.0,-0.0280768945813179,-0.031024474650621414,-0.03857557103037834,-12.242846488952637,2.91115665435791,2.91115665435791,0,0.0,-0.006962321698665619,-0.00853643286973238,-0.057488322257995605,-31.230060577392578,-0.9377371072769165,-0.9377371072769165,0,0.0,0.00031410728115588427,0.00011743989307433367,-0.337542861700058,-64.8510971069336,-3.2699103355407715,-3.2699103355407715,0,0.09172990918159485,0.02384243905544281,0.02247258834540844,0.8352107405662537,43.03754425048828,1.8495635986328125,1.8495635986328125,0,0.0,-0.013441045768558979,-0.018691515550017357,0.26004257798194885,24.19359588623047,3.5445704460144043,3.5445704460144043,0,0.0,-0.002769682789221406,-0.003471550764515996,0.6526246666908264,102.53959655761719,4.891390800476074,4.891390800476074,0
13,0.21666666666666667,4,4,spm2_platform_joint_y,0,,0,flat,0,3.817487955093384,5.143396377563477,0.14508453011512756,0.2,0.0,0.0,-0.03982808440923691,-0.046574175357818604,-0.04320632666349411,-0.38628503680229187,7.00087833404541,7.00087833404541,0,0.0,0.023811914026737213,0.029681619256734848,0.05418822914361954,-14.451661109924316,-6.828229904174805,-6.828229904174805,0,0.0,0.0038471976295113564,0.003699659835547209,-0.057127196341753006,-2.1834335327148438,-0.013787031173706055,-0.013787031173706055,0,0.0,-0.008866208605468273,-0.012480244040489197,-0.10884387791156769,0.858464241027832,3.4460809230804443,3.4460809230804443,0,0.09172990918159485,0.038749970495700836,0.03014357201755047,0.10808787494897842,8.301531791687012,8.33189582824707,8.33189582824707,0,0.0,-0.002494154265150428,-0.00030159816378727555,0.02175687812268734,-15.531061172485352,-2.5513100624084473,-2.5513100624084473,0
13,0.21666666666666667,5,5,spm2_platform_joint_x,0,,0,flat,0,3.9557344913482666,4.596216201782227,0.14546898007392883,0.2,0.0,0.0,-0.0032034236937761307,-0.00661622965708375,-0.21933762729167938,-6.294266700744629,3.671527624130249,3.671527624130249,0,0.0,-0.009959732182323933,-0.015883151441812515,0.030915990471839905,5.709845542907715,4.173523902893066,4.173523902893066,0,0.0,-0.0019318873528391123,0.0003268138680141419,0.1925748586654663,0.12719213962554932,-3.195192337036133,-3.195192337036133,0,0.0,-0.0016677463427186012,-0.0037526083178818226,-0.07326433807611465,4.408445835113525,2.345130205154419,2.345130205154419,0,0.0,-0.0176637414842844,-0.018895329907536507,0.406962126493454,6.565675735473633,-1.5182290077209473,-1.5182290077209473,0,0.09172990918159485,0.0063706026412546635,-0.0035639232955873013,0.18359531462192535,0.3399914503097534,9.749252319335938,9.749252319335938,0
14,0.23333333333333334,0,0,spm1_platform_joint_z,0,,0,flat,0,3.733628749847412,4.825836658477783,0.14571504294872284,0.2,0.0,0.09818074852228165,0.0440375916659832,0.04499836638569832,0.5999888777732849,21.119192123413086,0.676537036895752,0.676537036895752,0,0.0,-0.0011230609379708767,-0.0018715567421168089,-0.22812415659427643,-36.16058349609375,-1.4465088844299316,-1.4465088844299316,0,0.0,-0.004986411891877651,-0.006370165850967169,-0.12348305433988571,-16.44579315185547,-0.5502361059188843,-0.5502361059188843,0,0.0,-0.02330673672258854,-0.027271633967757225,0.10356490314006805,20.586755752563477,4.3263936042785645,4.3263936042785645,0,0.0,-0.003558156546205282,0.001086115837097168,0.11237376928329468,6.943727493286133,-2.4486324787139893,-2.4486324787139893,0,0.0,-0.0039016115479171276,-0.002851790050044656,0.20218956470489502,-3.211008310317993,-4.487942695617676,-4.487942695617676,0
14,0.23333333333333334,1,1,spm1_platform_joint_y,0,,0,flat,0,4.7169189453125,4.785298824310303,0.14503297209739685,0.2,0.0,0.0,-0.00817551463842392,-0.010473289526998997,-0.009048914536833763,4.019620895385742,1.164148211479187,1.164148211479187,0,0.09818074852228165,0.03749306872487068,0.02119498699903488,0.5274156928062439,44.9297981262207,12.156463623046875,12.156463623046875,0,0.0,0.003062708303332329,0.0025265226140618324,0.02422565594315529,26.014774322509766,4.848062038421631,4.848062038421631,0,0.0,-0.0024402488488703966,-0.0011531409109011292,0.009524857625365257,-20.469804763793945,-2.690669059753418,-2.690669059753418,0,0.0,0.026768971234560013,0.022710511460900307,0.6008530259132385,20.861888885498047,-3.213867664337158,-3.213867664337158,0,0.0,-0.0012368352618068457,-0.0023183785378932953,0.033714428544044495,19.665632247924805,3.7545411586761475,3.7545411586761475,0
14,0.23333333333333334,2,2,spm1_platform_joint_x,0,,0,flat,0,4.0076494216918945,3.5253281593322754,0.14645075798034668,0.2,0.0,0.0,-0.010854157619178295,-0.014181789010763168,-0.3253021836280823,-41.863075256347656,2.0893001556396484,2.0893001556396484,0,0.0,-0.0027754090260714293,-0.006481001619249582,0.7280499935150146,121.35147857666016,5.770773410797119,5.770773410797119,0,0.09818074852228165,0.01653238572180271,0.008743766695261002,0.7345665693283081,81.43954467773438,9.946330070495605,9.946330070495605,0,0.0,-0.01635981909930706,-0.016987966373562813,0.26475128531455994,25.58553695678711,1.4997196197509766,1.4997196197509766,0,0.0,-0.004123924300074577,-0.014296806417405605,0.02216932736337185,26.00812530517578,7.738272190093994,7.738272190093994,0,0.0,-0.0008108773618005216,0.003281280631199479,0.7380740642547607,63.259979248046875,-2.4633121490478516,-2.4633121490478516,0
14,0.23333333333333334,3,3,spm2_platform_joint_z,0,,0,flat,0,4.812802791595459,4.3443779945373535,0.14708994328975677,0.2,0.0,0.0,-0.02688787877559662,-0.027268771082162857,0.20366574823856354,-11.179330825805664,-0.5943458080291748,-0.5943458080291748,0,0.0,-0.0073982416652143,-0.01768594980239868,0.11563453078269958,49.064144134521484,9.889968872070312,9.889968872070312,0,0.0,0.00010178123920923099,0.0017685148632153869,0.18244782090187073,4.900923252105713,-1.7515935897827148,-1.7515935897827148,0,0.09818074852228165,0.03256700932979584,0.02916322462260723,0.39255619049072266,13.953370094299316,3.565183162689209,3.565183162689209,0,0.0,-0.01619931310415268,-0.017429471015930176,0.669762909412384,19.02979278564453,-2.117182493209839,-2.117182493209839,0,0.0,-0.003008677391335368,-0.0035832838620990515,0.09047410637140274,36.34567642211914,2.6426479816436768,2.6426479816436768,0
14,0.23333333333333334,4,4,spm2_platform_joint_y,0,,0,flat,0,3.830878973007202,5.143138408660889,0.1448298990726471,0.2,0.0,0.0,-0.040364284068346024,-0.04611143469810486,-0.13195471465587616,-35.5413932800293,3.9472198486328125,3.9472198486328125,0,0.0,0.025724070146679878,0.031042320653796196,-0.2771306037902832,-51.721927642822266,-7.154783725738525,-7.154783725738525,0,0.0,0.003206371795386076,0.002464277669787407,0.327851265668869,59.26017379760742,2.6150410175323486,2.6150410175323486,0,0.0,-0.010816211812198162,-0.013321957550942898,0.0031413165852427483,17.371219635009766,3.8686635494232178,3.8686635494232178,0,0.09818074852228165,0.039215195924043655,0.034181661903858185,0.14298230409622192,-0.5285006761550903,5.492267608642578,5.492267608642578,0,0.0,-0.00026138508110307157,-0.002479467773810029,-0.10533510148525238,0.6910765171051025,2.1592185497283936,2.1592185497283936,0
14,0.23333333333333334,5,5,spm2_platform_joint_x,0,,0,flat,0,3.9682486057281494,4.596383571624756,0.14479494094848633,0.2,0.0,0.0,-0.005734065547585487,-0.009093258529901505,0.07746114581823349,31.560054779052734,4.291604518890381,4.291604518890381,0,0.0,-0.013765397481620312,-0.01898312382400036,0.3784259855747223,35.87967300415039,4.13987922668457,4.13987922668457,0,0.0,0.0002832386817317456,0.0026550679467618465,-0.28175705671310425,-49.597957611083984,-2.5484135150909424,-2.5484135150909424,0,0.0,-0.003252260386943817,-0.004017679952085018,0.04637226462364197,19.445629119873047,2.4145169258117676,2.4145169258117676,0,0.0,-0.01637595146894455,-0.020942527800798416,0.07134980708360672,-28.90091323852539,-0.6783778667449951,-0.6783778667449951,0,0.09818074852228165,0.010002033784985542,-0.002717492636293173,-0.13076822459697723,-41.318851470947266,9.769022941589355,9.769022941589355,0
15,0.25,0,0,spm1_platform_joint_z,0,,0,flat,0,3.7485742568969727,4.824463367462158,0.14645275473594666,0.2,0.0,0.1044997125864029,0.052931878715753555,0.05184702202677727,0.3689458966255188,7.418825626373291,0.7016313076019287,0.7016313076019287,0,0.0,-0.001622015843167901,-0.0016796671552583575,0.26837798953056335,3.31520676612854,-0.2913341522216797,-0.2913341522216797,0,0.0,-0.0055208103731274605,-0.00567813403904438,-0.20695683360099792,-65.97303009033203,-3.166247606277466,-3.166247606277466,0,0.0,-0.023635415360331535,-0.02228500321507454,0.2710005044937134,-10.503194808959961,-1.8783917427062988,-1.8783917427062988,0,0.0,0.0009413004154339433,-0.0031358711421489716,-0.2907748222351074,-32.57342529296875,1.4764552116394043,1.4764552116394043,0,0.0,-0.002471551299095154,0.0011889181332662702,-0.34563037753105164,-105.2139892578125,-6.980461120605469,-6.980461120605469,0
15,0.25,1,1,spm1_platform_joint_y,0,,0,flat,0,4.731181621551514,4.785481929779053,0.14516398310661316,0.2,0.0,0.0,-0.009076850488781929,-0.014298335649073124,-0.07296890020370483,40.318931579589844,7.608888626098633,7.608888626098633,0,0.1044997125864029,0.03230228275060654,0.011400687508285046,0.32722485065460205,76.49198150634766,19.657495498657227,19.657495498657227,0,0.0,0.002189652994275093,0.008248177357017994,0.188351109623909,-39.3979606628418,-8.168802261352539,-8.168802261352539,0,0.0,-0.000999388750642538,-0.0007340408046729863,-0.15120692551136017,-37.49663162231445,-2.1200876235961914,-2.1200876235961914,0,0.0,0.019682442769408226,0.019237171858549118,0.8137844204902649,43.28252029418945,-4.161763668060303,-4.161763668060303,0,0.0,-0.0020092613995075226,-0.0027891790959984064,-0.14015847444534302,-20.30368423461914,0.11547839641571045,0.11547839641571045,0
15,0.25,2,2,spm1_platform_joint_x,0,,0,flat,0,4.023730278015137,3.524790048599243,0.14795619249343872,0.2,0.0,0.0,-0.01229088380932808,-0.01694047823548317,0.0020234240218997,38.30107879638672,7.469413757324219,7.469413757324219,0,0.0,-0.0056168679147958755,-0.01427801139652729,0.020169710740447044,-18.913124084472656,1.8182487487792969,1.8182487487792969,0,0.1044997125864029,0.021511226892471313,0.01653970219194889,0.37444204092025757,-45.26192092895508,-0.5074820518493652,-0.5074820518493652,0,0.0,-0.014722904190421104,-0.014134555123746395,-0.04624956101179123,-33.878047943115234,-1.9898587465286255,-1.9898587465286255,0,0.0,-0.012390565127134323,-0.025201182812452316,0.4754870533943176,51.72283172607422,7.531130313873291,7.531130313873291,0,0.0,0.002843776484951377,0.006952513474971056,0.06485629826784134,-61.88937759399414,-10.962172508239746,-10.962172508239746,0
15,0.25,3,3,spm2_platform_joint_z,0,,0,flat,0,4.831357479095459,4.342329502105713,0.1453305184841156,0.2,0.0,0.0,-0.02363293431699276,-0.02310118079185486,0.14773677289485931,-36.432960510253906,-2.6190576553344727,-2.6190576553344727,0,0.0,-0.015327823348343372,-0.020636320114135742,-0.12046869844198227,18.118886947631836,5.888546466827393,5.888546466827393,0,0.0,0.0015327128348872066,-0.0009733744664117694,-0.7791129946708679,-50.81995391845703,2.7414047718048096,2.7414047718048096,0,0.1044997125864029,0.03920809179544449,0.03686229884624481,0.5501306653022766,19.868852615356445,2.5732181072235107,2.5732181072235107,0,0.0,-0.015105541795492172,-0.009883811697363853,0.4077712297439575,-18.314651489257812,-7.222438812255859,-7.222438812255859,0,0.0,-0.003105512587353587,-0.0033335501793771982,-0.3398231565952301,-51.06270217895508,-0.6921552419662476,-0.6921552419662476,0
15,0.25,4,4,spm2_platform_joint_y,0,,0,flat,0,3.844883441925049,5.142937183380127,0.1448165774345398,0.2,0.0,0.0,-0.039963241666555405,-0.047012388706207275,-0.324577271938324,-23.77820587158203,7.790226459503174,7.790226459503174,0,0.0,0.026903344318270683,0.029042372480034828,0.14995603263378143,5.228322982788086,-2.6225805282592773,-2.6225805282592773,0,0.0,0.0021357072982937098,0.00801205076277256,0.37266412377357483,-12.695903778076172,-7.811850547790527,-7.811850547790527,0,0.0,-0.011545696295797825,-0.015668116509914398,0.04764854162931442,29.107654571533203,4.366066932678223,4.366066932678223,0,0.1044997125864029,0.04355740174651146,0.03260652720928192,0.1793324053287506,9.381569862365723,7.869002819061279,7.869002819061279,0,0.0,-0.002148872008547187,-0.002214339328929782,0.13842110335826874,-5.032090663909912,-0.8867544531822205,-0.8867544531822205,0
15,0.25,5,5,spm2_platform_joint_x,0,,0,flat,0,3.9817848205566406,4.596267223358154,0.14539548754692078,0.2,0.0,0.0,-0.00788082368671894,-0.008210591040551662,-0.012819495052099228,9.474774360656738,1.3541065454483032,1.3541065454483032,0,0.0,-0.016452040523290634,-0.021401485428214073,0.05221881344914436,3.105377674102783,3.6241610050201416,3.6241610050201416,0,0.0,0.002301058964803815,0.006159962620586157,0.18667525053024292,-24.8243350982666,-5.381279945373535,-5.381279945373535,0,0.0,-0.00348198926076293,-0.006618330255150795,-0.15267963707447052,-12.581369400024414,1.776444911956787,1.776444911956787,0,0.0,-0.018150189891457558,-0.017091678455471992,0.31912481784820557,-6.349357604980469,-2.978250026702881,-2.978250026702881,0,0.1044997125864029,0.011578135192394257,-0.0034484940115362406,0.03282584622502327,-1.7112805843353271,14.92470645904541,14.92470645904541,0
16,0.26666666666666666,0,0,spm1_platform_joint_z,0,,0,flat,0,3.7645742893218994,4.823116302490234,0.14909300208091736,0.2,0.0,0.1106783077120781,0.05969119444489479,0.05582844093441963,0.13038113713264465,10.694114685058594,3.6627466678619385,3.6627466678619385,0,0.0,-0.001455711550079286,0.003345932811498642,0.6971151232719421,-15.912830352783203,-8.328744888305664,-8.328744888305664,0,0.0,-0.0049210493452847,0.006204752251505852,0.6391391754150391,-117.12779235839844,-17.047578811645508,-17.047578811645508,0,0.0,-0.019313668832182884,-0.01786462590098381,0.39052683115005493,4.940271377563477,-1.2576541900634766,-1.2576541900634766,0,0.0,-0.0027177550364285707,-0.016089484095573425,-0.3750055432319641,19.106103897094727,12.45608139038086,12.45608139038086,0,0.0,0.0010303957387804985,0.009047066792845726,0.44152337312698364,-93.22864532470703,-10.630860328674316,-10.630860328674316,0
16,0.26666666666666666,1,1,spm1_platform_joint_y,0,,0,flat,0,4.746882915496826,4.785978317260742,0.14644727110862732,0.2,0.0,0.0,-0.012391890399158001,-0.01575184054672718,-0.02756917104125023,46.962364196777344,7.370079040527344,7.370079040527344,0,0.1106783077120781,0.024637704715132713,0.009226878173649311,0.40616893768310547,4.376825332641602,9.40070629119873,9.40070629119873,0,0.0,0.007148420438170433,0.010065768845379353,0.039277270436286926,-98.4365005493164,-12.469983100891113,-12.469983100891113,0,0.0,-0.0006361686973832548,-0.0036809740122407675,-0.2573678493499756,-27.72679901123047,1.2739018201828003,1.2739018201828003,0,0.0,0.01667221635580063,0.013611852191388607,0.30776238441467285,-0.05189180374145508,-3.599020481109619,-3.599020481109619,0,0.0,-0.002417288487777114,-0.005839626770466566,-0.07539661973714828,17.89727210998535,3.5400447845458984,3.5400447845458984,0
16,0.26666666666666666,2,2,spm1_platform_joint_x,0,,0,flat,0,4.041134357452393,3.5242645740509033,0.14822982251644135,0.2,0.0,0.0,-0.014681747183203697,-0.014726607128977776,0.07064533233642578,-20.15187644958496,-0.997096061706543,-0.997096061706543,0,0.0,-0.012374276295304298,-0.014740283600986004,0.09424910694360733,6.6925787925720215,2.117846965789795,2.117846965789795,0,0.1106783077120781,0.029091518372297287,0.01872370019555092,0.15777471661567688,46.44764709472656,13.535618782043457,13.535618782043457,0,0.0,-0.012249947525560856,-0.014953620731830597,0.12458022683858871,28.403684616088867,3.6053013801574707,3.6053013801574707,0,0.0,-0.021841024979948997,-0.02395673468708992,0.08035649359226227,-26.798717498779297,-0.9641366004943848,-0.9641366004943848,0,0.0,0.006025511771440506,0.00855913758277893,0.275407999753952,32.117393493652344,-1.635404109954834,-1.635404109954834,0
16,0.26666666666666666,3,3,spm2_platform_joint_z,0,,0,flat,0,4.850048542022705,4.341499328613281,0.14489096403121948,0.2,0.0,0.0,-0.020021023228764534,-0.02191196009516716,-0.1362965703010559,-24.855926513671875,1.3434687852859497,1.3434687852859497,0,0.0,-0.017884811386466026,-0.016236189752817154,-0.19707165658473969,-71.7854232788086,-3.4218692779541016,-3.4218692779541016,0,0.0,-0.0008435911731794477,-0.0026066387072205544,0.14703230559825897,43.05446243286133,5.017375946044922,5.017375946044922,0,0.1106783077120781,0.04670443385839462,0.04221751540899277,0.42976292967796326,14.6959228515625,4.003763675689697,4.003763675689697,0,0.0,-0.00856596976518631,-0.011429864913225174,-0.1283591240644455,7.819952011108398,3.4290151596069336,3.4290151596069336,0,0.0,-0.0028890767134726048,-0.001288732630200684,0.6154575943946838,56.665950775146484,-1.4650588035583496,-1.4650588035583496,0
16,0.26666666666666666,4,4,spm2_platform_joint_y,0,,0,flat,0,3.859591245651245,5.142177581787109,0.14530044794082642,0.2,0.0,0.0,-0.04074406996369362,-0.04951363056898117,0.1206246092915535,38.70367431640625,10.674824714660645,10.674824714660645,0,0.0,0.025170056149363518,0.030935024842619896,-0.07745293527841568,-13.033987998962402,-5.985888957977295,-5.985888957977295,0,0.0,0.0069437772035598755,0.007610511966049671,-0.1064346507191658,-18.478260040283203,-1.9300649166107178,-1.9300649166107178,0,0.0,-0.013579034246504307,-0.01477803848683834,-0.04677293822169304,-7.309020519256592,1.3523954153060913,1.3523954153060913,0,0.1106783077120781,0.04301609843969345,0.03618752211332321,0.2110878974199295,4.267605781555176,6.758600234985352,6.758600234985352,0,0.0,-0.001919094007462263,-0.0015022284351289272,-0.15887418389320374,-16.9710750579834,-1.5299773216247559,-1.5299773216247559,0
16,0.26666666666666666,5,5,spm2_platform_joint_x,0,,0,flat,0,3.996127128601074,4.595856666564941,0.1457727551460266,0.2,0.0,0.0,-0.0071158455684781075,-0.008725805208086967,0.18656225502490997,24.59384536743164,1.4838660955429077,1.4838660955429077,0,0.0,-0.01854795403778553,-0.015915729105472565,-0.013477896340191364,-15.137931823730469,-0.9946911334991455,-0.9946911334991455,0,0.0,0.005338634364306927,0.00933737214654684,-0.3537217378616333,-75.76322174072266,-5.781041145324707,-5.781041145324707,0,0.0,-0.005735886283218861,-0.008323227986693382,-0.3462539613246918,-23.5961856842041,3.525071144104004,3.525071144104004,0,0.0,-0.014812787994742393,-0.014375448226928711,-0.319415420293808,-52.546112060546875,-1.512178897857666,-1.512178897857666,0,0.1106783077120781,0.011768413707613945,0.000308692833641544,-0.558707594871521,-98.8743896484375,11.001543045043945,11.001543045043945,0
17,0.2833333333333333,0,0,spm1_platform_joint_z,0,,0,flat,0,3.781320571899414,4.82203483581543,0.1512511670589447,0.2,0.0,0.11670824140310287,0.06394574791193008,0.06101594492793083,0.5770412683486938,43.855674743652344,3.98592472076416,3.98592472076416,0,0.0,0.002899808343499899,0.006033577024936676,0.13216190040111542,-34.70452117919922,-7.004892826080322,-7.004892826080322,0,0.0,0.0053774518892169,0.011326023377478123,0.03433636203408241,-31.024761199951172,-7.533626556396484,-7.533626556396484,0,0.0,-0.015482675284147263,-0.01413111761212349,-0.2585631012916565,-89.02564239501953,-4.935782432556152,-4.935782432556152,0,0.0,-0.013944219797849655,-0.031188011169433594,-0.08685184270143509,64.71701049804688,17.651626586914062,17.651626586914062,0,0.0,0.007840790785849094,0.008335459977388382,-0.38689398765563965,-105.4167709350586,-7.614068984985352,-7.614068984985352,0
