case_name,csv_name,env_id,terrain_col,terrain_name,terrain_level,num_samples,duration_s,Kp,Kd,J_axis,B_axis,tau_load,tau_v,old_gap_mean,old_error_mean,new_error_mean,rms_target_error_new,p95_target_error_new,error_reduction_ratio,max_abs_qdot_new,qdot_limit_rate,sat_ratio,max_abs_tau_new,oscillation_score,smoothness_cost,qdot_alloc_rmse,qdot_alloc_smoothness,old_qdot_rms,new_qdot_rms,new_vs_old_qdot_ratio,risk_score,csv_path
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,160,64,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.247341281903183,0.300595228161316,0.528456063052656,-0.274481307482068,2,0.974562135112594,0.936057825966083,60,1.00917431192661,0.176031415500017,0.317887528986294,0.0156253139054715,0.618639740789471,1.98526010738077,3.20907302988214,3.46284184524394,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,220,10,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.14465331220873,0.237213012535843,0.473743709999113,0.254641436897067,2,0.491381706978037,0.107867667500695,60,30.0667222685571,5.05089327549949,1.23918610824963,0.240404661077732,0.618639740789471,1.57955482369183,2.55327086112524,1.83826260395027,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,220,16,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.147039032958039,0.235614191112191,0.468179809053444,0.242348476836092,2,0.355435084792883,0.0767306088407006,60,26.7306088407006,3.67756714934472,1.07198379145104,0.179924467719204,0.618639740789471,1.38060393300812,2.23167676109245,1.26072872081975,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,220,24,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.152387863044488,0.234548632002037,0.454862377130912,0.214787432801617,2,0.335696413678065,0.0467055879899917,60,16.4553794829024,2.59004818924369,0.982604896212485,0.151219839369402,0.618639740789471,1.46172044160078,2.36279751400293,0.90634412307838,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,220,32,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.16251725004417,0.235449526456161,0.444377927233127,0.162593499431451,2,0.644842924659438,0.326244092299138,60,11.2510425354462,1.84319252790516,0.903270129063242,0.127754916535694,0.618639740789471,1.73692418490746,2.80765051189713,1.38584021489682,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,220,48,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.195244597554228,0.250325247296078,0.430700158697102,-0.00604148266331392,2,0.82054489852655,0.669585765916041,60,4.52877397831526,0.825527261395953,0.649671631605756,0.0659161375895306,0.618639740789471,1.88236817708505,3.04275340391628,2.19798208382838,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,220,64,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.231835765525863,0.2815028109731,0.466590219685559,-0.194585664370269,2,0.924659438420906,0.817764804003336,60,1.81818181818182,0.393327266250818,0.449918115368689,0.0314814038558876,0.618639740789471,1.96057359196404,3.16916852037678,3.00270285054687,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,320,10,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.14271612021247,0.238358230771129,0.477953581489816,0.264623252181762,2,0.584236864053378,0.201139838754518,60,30.4837364470392,5.69932748106256,1.31385766005979,0.270233445202931,0.618639740789471,1.6719881550407,2.70268468835677,2.15589270900213,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,320,16,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.144526045637155,0.236732901449541,0.471327088113019,0.255297206388079,2,0.464553794829024,0.165137614678899,60,26.9474562135113,4.38648050214458,1.1735640904872,0.215626427787899,0.618639740789471,1.50828672790898,2.43806957177403,1.62040429785923,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,320,24,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.148694779162681,0.235491921537257,0.462460896073689,0.233816873977426,2,0.481234361968307,0.120656102307478,60,19.3577981651376,3.62432109710693,1.15029643151415,0.207200100543496,0.618639740789471,1.61146795598807,2.60485683304408,1.42960570417206,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,320,32,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.155386871142203,0.234347177733221,0.45515683344576,0.199334372430477,2,0.668612732832916,0.319849874895746,60,15.3878231859883,3.01921896931945,1.10746023943219,0.192032626790831,0.618639740789471,1.77280518073819,2.86565033548578,1.6900341123233,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,320,48,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.172667209605447,0.238119492074022,0.438020694803616,0.110293561333734,2,0.808729496802891,0.62899638587712,60,8.80733944954128,1.70553684524576,0.893171965377925,0.124765501206504,0.618639740789471,1.86589569440531,3.01612646485363,2.27729973851003,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,320,64,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.198348273511194,0.252321786050883,0.429077458484257,-0.0220338676028498,2,0.878648874061718,0.77022518765638,60,4.65387823185988,0.915518904491783,0.680723453105887,0.0723161625913516,0.618639740789471,1.92096084947501,3.10513651616302,2.56980669537005,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,500,10,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.141103698361901,0.239131633592482,0.477584504108922,0.272931616610511,2,0.680289129830414,0.33055323881012,60,30.9007506255213,6.32894996958592,1.37942234912989,0.297867758663552,0.618639740789471,1.75259508466897,2.83298173252242,2.53758593581536,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,500,16,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.142495910675747,0.238034594711719,0.477375796025424,0.265757931100392,2,0.580066722268557,0.285237698081735,60,26.930775646372,5.12681066050533,1.26904636907451,0.252120271862417,0.618639740789471,1.62741805829873,2.63063937053561,1.99729924377765,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,500,24,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.145550768034063,0.236996796733866,0.472201564749766,0.250017094915505,2,0.606616624965249,0.239366138448707,60,21.7014178482068,4.55988874717711,1.27874337829056,0.256035879268598,0.618639740789471,1.72787841708912,2.79302848356316,1.88777594588205,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,500,32,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.149740352096116,0.235425884621479,0.464927666952966,0.228429325449264,2,0.744648318042814,0.396858493188768,60,19.024186822352,4.15709168327517,1.26480007566004,0.25044433772314,0.618639740789471,1.82985799949884,2.95787334509691,2.25441417943783,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,500,48,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.158841501143336,0.234207996457671,0.450609746131948,0.181533618238403,2,0.824020016680567,0.59466221851543,60,14.070058381985,3.06726112239292,1.1271028555286,0.198776900889841,0.618639740789471,1.8833742404972,3.04437965477897,2.55035877983376,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,500,64,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.170622112192251,0.237198060197064,0.442707737945042,0.120831383427329,2,0.864748401445649,0.714206283013622,60,9.79149291075896,2.08601189166391,0.97627171392457,0.149052284285157,0.618639740789471,1.90506858673566,3.07944747342698,2.64364878855117,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,800,10,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.140023883452197,0.239519242285189,0.480104187870604,0.278495604584411,2,0.756880733944954,0.463580761745899,60,31.4345287739783,6.79098381929272,1.42426918372122,0.317555273542708,0.618639740789471,1.80763733941534,2.92195476661189,3.05348892643223,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,800,16,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.141169058894411,0.238901449645266,0.478064546899171,0.272594831839731,2,0.682513205448985,0.424242424242424,60,26.5471226021685,5.79171993786366,1.34512316156559,0.28324140727029,0.618639740789471,1.72113084080182,2.78212136615312,2.57849553187165,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,800,24,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.143421459641908,0.238340553608598,0.477859936235527,0.260988832923754,2,0.704475952182374,0.391576313594662,60,23.7948290241868,5.33523686278149,1.36439388556566,0.291439945928462,0.618639740789471,1.8003216873474,2.91012938329816,2.44052165399415,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,800,32,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.145947426080457,0.237027599841758,0.473040253161124,0.247973225563405,2,0.791353906032805,0.495412844036697,60,21.4845704753962,5.00579657863455,1.361517512126,0.290180795363321,0.618639740789471,1.86130314542737,3.00870284060976,2.73548594670033,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,800,48,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.151512650098853,0.234940540134461,0.462317115154474,0.219297163367801,2,0.850708924103419,0.629691409507923,60,18.14011676397,4.26393898716701,1.29090039903216,0.260773354730003,0.618639740789471,1.90013325929894,3.07146976505923,2.94650228239464,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,800,64,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.157252391009431,0.234198122608911,0.455460277273078,0.189721863830116,2,0.879482902418682,0.695023630803447,60,15.2043369474562,3.56364152691365,1.20534254789435,0.227345487378865,0.618639740789471,1.92097602839162,3.10516105211764,2.97103713231098,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,1000,10,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.139761013384972,0.239609848282623,0.480536996138944,0.279850101433448,2,0.783569641367806,0.53016402557687,60,31.651376146789,6.92769221559291,1.4370098402151,0.323267268132487,0.618639740789471,1.82343769482373,2.94749524577385,3.2692805518608,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,1000,16,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.140750765928849,0.239155532359307,0.478448711176835,0.27475017995452,2,0.716013344453711,0.488879621907145,60,26.8807339449541,6.06138242692236,1.37467860370981,0.295829509822187,0.618639740789471,1.75782757777103,2.84143979422951,2.83162052348458,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,1000,24,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.142694137230141,0.238812250239892,0.478596515860915,0.264736524417781,2,0.747011398387545,0.460800667222686,60,24.8790658882402,5.655251586131,1.39185742428488,0.30325828747286,0.618639740789471,1.8201419807784,2.94216788991869,2.7381592445592,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,1000,32,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.144699579161849,0.237847843882362,0.475808707693149,0.254403036067043,2,0.809563525159855,0.549068668334723,60,22.6355296080067,5.31913231374951,1.38794465559961,0.301525828463972,0.618639740789471,1.87007566673901,3.02288317972028,2.95214572498097,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,1000,48,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.149210861414436,0.235743027598977,0.466464781281754,0.231157644681274,2,0.867389491242702,0.658465387823186,60,19.5079232693912,4.71226347128434,1.34557338613987,0.28337943646896,0.618639740789471,1.91083988300621,3.08877648333377,3.13845254649699,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env0,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,0,0,flat,0,1199,19.9833333333333,1000,64,0.1,0.5,0,0.05,0.182313530067623,0.194072114240611,0.153641113940541,0.234534237954853,0.45914121725475,0.208329777094834,2,0.892132332499305,0.710870169585766,60,16.7889908256881,4.09487914501627,1.27856657321169,0.25582076329251,0.618639740789471,1.9273120572379,3.11540292380567,3.14651185537082,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env6,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,6,0,flat,0,1199,19.9833333333333,120,10,0.1,0.5,0,0.05,0.191661794075154,0.203603479889207,0.154430608528821,0.235509118675303,0.480938396787521,0.241512922014616,2,0.335835418404226,0.022379760911871,60,27.8732276897415,3.91357752804661,1.09298950462728,0.186995313674634,0.623307961305446,1.40852289113016,2.25975437275046,1.28754922784401,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
sec14_model699_flat_stairs_down_obstacles_col00_flat_env6,sec14_model699_flat_stairs_down_obstacles_col00_flat.csv,6,0,flat,0,1199,19.9833333333333,120,16,0.1,0.5,0,0.05,0.191661794075154,0.203603479889207,0.158249396169658,0.235101160146764,0.467029085076625,0.222756918222757,2,0.175006950236308,0.0168195718654434,60,25.2376980817348,2.35910917519066,0.866247153241145,0.117460576032463,0.623307961305446,1.13418665524092,1.81962484943317,0.882448212025138,/home/ubuntu/Graduation-Project/results/stage1_ball_joint_pd_matlab/raw_traces/sec14_model699_flat_stairs_down_obstacles_col00_flat.csv
