Kp,Kd,J_axis,B_axis,tau_load,tau_v,old_gap_mean,old_error_mean,new_error_mean,rms_target_error_new,error_reduction_ratio,max_abs_qdot_new,qdot_limit_rate,sat_ratio,max_abs_tau_new,oscillation_score,smoothness_cost,qdot_alloc_rmse,qdot_alloc_smoothness,old_qdot_rms,new_qdot_rms,new_vs_old_qdot_ratio,risk_score,max_abs_qdot_new_case_max,max_abs_tau_new_case_max,risk_score_case_max,compatibility_pass
120.0,24.0,0.1,0.0,5.0,0.05,0.17308953082352607,0.18431814566895363,0.1335353654380998,0.19442812472208834,0.26918984842641064,2.0,0.13774276918007805,0.005990826975154192,60.0,3.81845982763414,0.29720026500387386,0.4256038213931276,0.029659759875807372,0.5906675096474471,1.2759967908618046,2.217752393579359,0.23116001671521597,2.0,60.0,0.47857428788690776,True
160.0,32.0,0.15,2.0,0.0,0.03,0.17308953082352607,0.18431814566895363,0.12660456777879509,0.1914120677112267,0.30953764127507194,2.0,0.04949953793799359,0.00998186503155922,60.0,5.730701510518024,0.23656492524874195,0.25269852003652565,0.040800848186014274,0.5906675096474471,0.6836618733285484,1.1666899628313514,0.2312245679337237,2.0,60.0,0.4717727656182342,True
160.0,32.0,0.15,2.0,0.0,0.04,0.17308953082352607,0.18431814566895363,0.12660456777879509,0.1914120677112267,0.30953764127507194,2.0,0.04949953793799359,0.00998186503155922,60.0,5.730701510518024,0.23656492524874195,0.3015819663148252,0.027336352737555844,0.5906675096474471,0.6836618733285484,1.1666899628313514,0.2312245679337237,2.0,60.0,0.4717727656182342,True
160.0,32.0,0.15,2.0,0.0,0.05,0.17308953082352607,0.18431814566895363,0.12660456777879509,0.1914120677112267,0.30953764127507194,2.0,0.04949953793799359,0.00998186503155922,60.0,5.730701510518024,0.23656492524874195,0.3394760806225879,0.019894122676461505,0.5906675096474471,0.6836618733285484,1.1666899628313514,0.2312245679337237,2.0,60.0,0.4717727656182342,True
160.0,32.0,0.15,5.0,10.0,0.03,0.17308953082352607,0.18431814566895363,0.14593149879224743,0.20284276242286714,0.19818548606466183,2.0,0.10813530951719025,0.2034078360053131,60.0,3.0835881753312955,0.2753813841082166,0.3015580269638157,0.053013306468663104,0.5906675096474471,1.4249795919686852,2.468260247926975,0.2318436573672037,2.0,60.0,0.4318636470633559,True
160.0,32.0,0.15,5.0,10.0,0.04,0.17308953082352607,0.18431814566895363,0.14593149879224743,0.20284276242286714,0.19818548606466183,2.0,0.10813530951719025,0.2034078360053131,60.0,3.0835881753312955,0.2753813841082166,0.3625515511609768,0.036614273611276296,0.5906675096474471,1.4249795919686852,2.468260247926975,0.2318436573672037,2.0,60.0,0.4318636470633559,True
160.0,32.0,0.15,5.0,10.0,0.05,0.17308953082352607,0.18431814566895363,0.14593149879224743,0.20284276242286714,0.19818548606466183,2.0,0.10813530951719025,0.2034078360053131,60.0,3.0835881753312955,0.2753813841082166,0.41084802338302945,0.027309838905353566,0.5906675096474471,1.4249795919686852,2.468260247926975,0.2318436573672037,2.0,60.0,0.4318636470633559,True
160.0,32.0,0.15,2.0,-5.0,0.03,0.17308953082352607,0.18431814566895363,0.12908809730790283,0.19496488560487235,0.29504639391365944,2.0,0.04966946478032105,0.013178092082908596,60.0,5.704290612547493,0.23531363826102059,0.252236113080778,0.040642815996763594,0.5906675096474471,0.6843562935148036,1.1677238323151167,0.2331937310855819,2.0,60.0,0.47390062170982183,True
160.0,32.0,0.15,2.0,-5.0,0.04,0.17308953082352607,0.18431814566895363,0.12908809730790283,0.19496488560487235,0.29504639391365944,2.0,0.04966946478032105,0.013178092082908596,60.0,5.704290612547493,0.23531363826102059,0.3011132904645059,0.027245593114925394,0.5906675096474471,0.6843562935148036,1.1677238323151167,0.2331937310855819,2.0,60.0,0.47390062170982183,True
160.0,32.0,0.15,2.0,-5.0,0.05,0.17308953082352607,0.18431814566895363,0.12908809730790283,0.19496488560487235,0.29504639391365944,2.0,0.04966946478032105,0.013178092082908596,60.0,5.704290612547493,0.23531363826102059,0.3390149298187764,0.019836298462972145,0.5906675096474471,0.6843562935148036,1.1677238323151167,0.2331937310855819,2.0,60.0,0.47390062170982183,True
120.0,32.0,0.15,1.0,-5.0,0.03,0.17308953082352607,0.18431814566895363,0.13595446417065782,0.20088485002067927,0.2568633885362099,2.0,0.025783902995294428,0.0050026706926554025,59.951543467893266,7.367250486516543,0.12573117912281095,0.19208827185045896,0.023294381687041985,0.5906675096474471,0.585449776689538,1.0002535325521436,0.23477320486038536,2.0,60.0,0.41132070082244226,True
120.0,32.0,0.15,1.0,-5.0,0.04,0.17308953082352607,0.18431814566895363,0.13595446417065782,0.20088485002067927,0.2568633885362099,2.0,0.025783902995294428,0.0050026706926554025,59.951543467893266,7.367250486516543,0.12573117912281095,0.23127133612763912,0.015882441833046716,0.5906675096474471,0.585449776689538,1.0002535325521436,0.23477320486038536,2.0,60.0,0.41132070082244226,True
120.0,32.0,0.15,1.0,-5.0,0.05,0.17308953082352607,0.18431814566895363,0.13595446417065782,0.20088485002067927,0.2568633885362099,2.0,0.025783902995294428,0.0050026706926554025,59.951543467893266,7.367250486516543,0.12573117912281095,0.2621379735412315,0.01172927123976285,0.5906675096474471,0.585449776689538,1.0002535325521436,0.23477320486038536,2.0,60.0,0.41132070082244226,True
160.0,32.0,0.15,2.0,5.0,0.03,0.17308953082352607,0.18431814566895363,0.13102544757979023,0.193139980611325,0.2841721229278007,2.0,0.049545847105097865,0.010391156725254584,60.0,5.766379390232602,0.24063577696870178,0.2541818889234093,0.041276094933602486,0.5906675096474471,0.6785675473429873,1.156459654814584,0.23681639687585662,2.0,60.0,0.4774689915285032,True
160.0,32.0,0.15,2.0,5.0,0.04,0.17308953082352607,0.18431814566895363,0.13102544757979023,0.193139980611325,0.2841721229278007,2.0,0.049545847105097865,0.010391156725254584,60.0,5.766379390232602,0.24063577696870178,0.3030248045860312,0.02760216124478347,0.5906675096474471,0.6785675473429873,1.156459654814584,0.23681639687585662,2.0,60.0,0.4774689915285032,True
160.0,32.0,0.15,2.0,5.0,0.05,0.17308953082352607,0.18431814566895363,0.13102544757979023,0.193139980611325,0.2841721229278007,2.0,0.049545847105097865,0.010391156725254584,60.0,5.766379390232602,0.24063577696870178,0.3408175467337464,0.020056605773685596,0.5906675096474471,0.6785675473429873,1.156459654814584,0.23681639687585662,2.0,60.0,0.4774689915285032,True
120.0,32.0,0.15,2.0,10.0,0.03,0.17308953082352607,0.18431814566895363,0.15643256197364055,0.21184104440393517,0.13942961118883687,2.0,0.02407020639627673,0.003505062088777685,59.86904362368793,5.533314799369846,0.11535446243599104,0.18284432577785137,0.02117793785130956,0.5906675096474471,0.5886358006999397,1.0045697947987087,0.23763572044316522,2.0,60.0,0.3796762261361563,True
120.0,32.0,0.15,2.0,10.0,0.04,0.17308953082352607,0.18431814566895363,0.15643256197364055,0.21184104440393517,0.13942961118883687,2.0,0.02407020639627673,0.003505062088777685,59.86904362368793,5.533314799369846,0.11535446243599104,0.21996262669832348,0.0144247347539622,0.5906675096474471,0.5886358006999397,1.0045697947987087,0.23763572044316522,2.0,60.0,0.3796762261361563,True
120.0,32.0,0.15,2.0,10.0,0.05,0.17308953082352607,0.18431814566895363,0.15643256197364055,0.21184104440393517,0.13942961118883687,2.0,0.02407020639627673,0.003505062088777685,59.86904362368793,5.533314799369846,0.11535446243599104,0.24929883620792412,0.01065463440122281,0.5906675096474471,0.5886358006999397,1.0045697947987087,0.23763572044316522,2.0,60.0,0.3796762261361563,True
120.0,32.0,0.15,1.0,5.0,0.03,0.17308953082352607,0.18431814566895363,0.13892301513697583,0.19904113913456953,0.24023319674396384,2.0,0.026030996766853037,0.0032887745961140457,59.58370442783371,7.410805300713559,0.12796837263697997,0.19329882592004777,0.023518601990927333,0.5906675096474471,0.5887075134342805,1.0053868588856225,0.23862474267150752,2.0,60.0,0.4132567057182692,True
120.0,32.0,0.15,1.0,5.0,0.04,0.17308953082352607,0.18431814566895363,0.13892301513697583,0.19904113913456953,0.24023319674396384,2.0,0.026030996766853037,0.0032887745961140457,59.58370442783371,7.410805300713559,0.12796837263697997,0.2324461408909643,0.016006531702273716,0.5906675096474471,0.5887075134342805,1.0053868588856225,0.23862474267150752,2.0,60.0,0.4132567057182692,True
120.0,32.0,0.15,1.0,5.0,0.05,0.17308953082352607,0.18431814566895363,0.13892301513697583,0.19904113913456953,0.24023319674396384,2.0,0.026030996766853037,0.0032887745961140457,59.58370442783371,7.410805300713559,0.12796837263697997,0.26323972849366045,0.011804955597187592,0.5906675096474471,0.5887075134342805,1.0053868588856225,0.23862474267150752,2.0,60.0,0.4132567057182692,True
120.0,32.0,0.15,0.5,0.0,0.03,0.17308953082352607,0.18431814566895363,0.131391135383487,0.1951041015019622,0.2834440680821164,2.0,0.02697281814063159,0.003914096366313491,59.67331341516582,8.265221017514598,0.1366812962456871,0.19952279640809398,0.025003178969424167,0.5906675096474471,0.5877721277800512,1.0041064466817455,0.24137960480777043,2.0,60.0,0.42822878976853496,True
120.0,32.0,0.15,0.5,0.0,0.04,0.17308953082352607,0.18431814566895363,0.131391135383487,0.1951041015019622,0.2834440680821164,2.0,0.02697281814063159,0.003914096366313491,59.67331341516582,8.265221017514598,0.1366812962456871,0.23969554427791223,0.016987270453449485,0.5906675096474471,0.5877721277800512,1.0041064466817455,0.24137960480777043,2.0,60.0,0.42822878976853496,True
120.0,32.0,0.15,0.5,0.0,0.05,0.17308953082352607,0.18431814566895363,0.131391135383487,0.1951041015019622,0.2834440680821164,2.0,0.02697281814063159,0.003914096366313491,59.67331341516582,8.265221017514598,0.1366812962456871,0.2711836171432246,0.012505150495306256,0.5906675096474471,0.5877721277800512,1.0041064466817455,0.24137960480777043,2.0,60.0,0.42822878976853496,True
160.0,32.0,0.15,2.0,-10.0,0.03,0.17308953082352607,0.18431814566895363,0.13796950667061336,0.20349309605230156,0.24355891050065256,2.0,0.049916597164303585,0.017710000102966465,60.0,5.689463441757019,0.2386422031165018,0.25252996275097533,0.04076630446757575,0.5906675096474471,0.6819810495511685,1.1635456814508134,0.242592581711484,2.0,60.0,0.48578293250025595,True
160.0,32.0,0.15,2.0,-10.0,0.04,0.17308953082352607,0.18431814566895363,0.13796950667061336,0.20349309605230156,0.24355891050065256,2.0,0.049916597164303585,0.017710000102966465,60.0,5.689463441757019,0.2386422031165018,0.3011464687101565,0.02727035882178733,0.5906675096474471,0.6819810495511685,1.1635456814508134,0.242592581711484,2.0,60.0,0.48578293250025595,True
160.0,32.0,0.15,2.0,-10.0,0.05,0.17308953082352607,0.18431814566895363,0.13796950667061336,0.20349309605230156,0.24355891050065256,2.0,0.049916597164303585,0.017710000102966465,60.0,5.689463441757019,0.2386422031165018,0.33879353970755305,0.019823295711123387,0.5906675096474471,0.6819810495511685,1.1635456814508134,0.242592581711484,2.0,60.0,0.48578293250025595,True
