Kp,Kd,J_axis,B_axis,tau_load,tau_v,old_gap_mean,old_error_mean,old_relative_error_mean,new_error_mean,rms_target_error_new,new_relative_error_mean,rms_relative_error_new,error_reduction_ratio,relative_error_reduction_ratio,max_abs_qdot_new,qdot_limit_rate,sat_ratio,max_abs_tau_new,oscillation_score,smoothness_cost,qdot_alloc_rmse,qdot_alloc_smoothness,old_qdot_rms,new_qdot_rms,new_vs_old_qdot_ratio,risk_score,max_abs_qdot_new_case_max,max_abs_tau_new_case_max,risk_score_case_max,compatibility_pass
160.0,24.0,0.05,2.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.12301528721324492,0.1495898858715877,0.9635711990245384,1.2464598462954923,-0.047766949858967324,-0.06546993811556288,2.0,0.9045948183635482,0.256401031974078,60.0,1.8979705309980544,0.3029501325917187,0.4215457354452268,0.04789279048773077,0.8879891707459998,1.9676866497970875,2.23423252333247,2.410350936376059,2.0,60.0,2.626956138183634,False
160.0,24.0,0.05,2.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.12301528721324492,0.1495898858715877,0.9635711990245384,1.2464598462954923,-0.047766949858967324,-0.06546993811556288,2.0,0.9045948183635482,0.256401031974078,60.0,1.8979705309980544,0.3029501325917187,0.48120011742669855,0.036581519882325116,0.8879891707459998,1.9676866497970875,2.23423252333247,2.410350936376059,2.0,60.0,2.626956138183634,False
320.0,24.0,0.03,2.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09788892652055146,0.12477900720291564,0.8142582564973679,1.106559122086331,0.1644934447309133,0.09369217640379461,2.0,0.9219824356209063,0.3352050518252216,60.0,5.069502363080346,1.1053756126247192,0.6733635585404226,0.25251840160920536,0.8879891707459998,1.9607355913673172,2.227518996869825,2.410457788032883,2.0,60.0,2.5107229070480455,False
320.0,24.0,0.03,2.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09788892652055146,0.12477900720291564,0.8142582564973679,1.106559122086331,0.1644934447309133,0.09369217640379461,2.0,0.9219824356209063,0.3352050518252216,60.0,5.069502363080346,1.1053756126247192,0.8127081114294802,0.1779762582255814,0.8879891707459998,1.9607355913673172,2.227518996869825,2.410457788032883,2.0,60.0,2.5107229070480455,False
320.0,24.0,0.03,2.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09788892652055146,0.12477900720291564,0.8142582564973679,1.106559122086331,0.1644934447309133,0.09369217640379461,2.0,0.9219824356209063,0.3352050518252216,60.0,5.069502363080346,1.1053756126247192,0.9193581720239916,0.13330230868577045,0.8879891707459998,1.9607355913673172,2.227518996869825,2.410457788032883,2.0,60.0,2.5107229070480455,False
120.0,24.0,0.08,5.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.13032449887720288,0.15822597601571867,1.0116771555559507,1.3015089457865783,-0.10937395784067677,-0.11676805304515142,2.0,0.8655148888797609,0.1969146120667138,60.0,0.6827912149013068,0.11953983803896756,0.20772085885872768,0.023916045213249405,0.8879891707459998,1.9333160739475623,2.1962369470872423,2.410583364869474,2.0,60.0,2.6405416582076437,False
120.0,24.0,0.08,5.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.13032449887720288,0.15822597601571867,1.0116771555559507,1.3015089457865783,-0.10937395784067677,-0.11676805304515142,2.0,0.8655148888797609,0.1969146120667138,60.0,0.6827912149013068,0.11953983803896756,0.24891550676672783,0.016650484379170164,0.8879891707459998,1.9333160739475623,2.1962369470872423,2.410583364869474,2.0,60.0,2.6405416582076437,False
120.0,24.0,0.08,5.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.13032449887720288,0.15822597601571867,1.0116771555559507,1.3015089457865783,-0.10937395784067677,-0.11676805304515142,2.0,0.8655148888797609,0.1969146120667138,60.0,0.6827912149013068,0.11953983803896756,0.2812049388307016,0.012463496502430175,0.8879891707459998,1.9333160739475623,2.1962369470872423,2.410583364869474,2.0,60.0,2.6405416582076437,False
500.0,16.0,0.03,0.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.07796261992276696,0.11119907823358995,0.6513200469662636,0.9740740133366447,0.33118879170178706,0.26895481292384205,2.0,0.8540512322855351,0.16222970390472038,60.0,12.069502363080344,2.653273179156594,0.9519126355928198,0.5034127230228754,0.8879891707459998,1.9302271676798937,2.190316895769199,2.410772170999456,2.0,60.0,2.582907500205312,False
500.0,16.0,0.03,0.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.07796261992276696,0.11119907823358995,0.6513200469662636,0.9740740133366447,0.33118879170178706,0.26895481292384205,2.0,0.8540512322855351,0.16222970390472038,60.0,12.069502363080344,2.653273179156594,1.1174912048117338,0.33568765678640305,0.8879891707459998,1.9302271676798937,2.190316895769199,2.410772170999456,2.0,60.0,2.582907500205312,False
500.0,16.0,0.03,0.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.07796261992276696,0.11119907823358995,0.6513200469662636,0.9740740133366447,0.33118879170178706,0.26895481292384205,2.0,0.8540512322855351,0.16222970390472038,60.0,12.069502363080344,2.653273179156594,1.235017625245677,0.24002600934127707,0.8879891707459998,1.9302271676798937,2.190316895769199,2.410772170999456,2.0,60.0,2.582907500205312,False
220.0,32.0,0.08,0.5,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10482889105796249,0.13328410168198732,0.8296526421540069,1.088739481124865,0.10610765433654405,0.07867166495043756,2.0,0.8355493158523093,0.49368447946094945,60.0,2.936335835418405,0.4360327335829066,0.4246551892690128,0.10041483836259774,0.8879891707459998,1.9116647134257505,2.1704875418739404,2.4112452747219337,2.0,60.0,2.5849129345381403,False
220.0,32.0,0.08,0.5,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.10482889105796249,0.13328410168198732,0.8296526421540069,1.088739481124865,0.10610765433654405,0.07867166495043756,2.0,0.8355493158523093,0.49368447946094945,60.0,2.936335835418405,0.4360327335829066,0.5159979536908159,0.07178705799284156,0.8879891707459998,1.9116647134257505,2.1704875418739404,2.4112452747219337,2.0,60.0,2.5849129345381403,False
220.0,32.0,0.08,0.5,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.10482889105796249,0.13328410168198732,0.8296526421540069,1.088739481124865,0.10610765433654405,0.07867166495043756,2.0,0.8355493158523093,0.49368447946094945,60.0,2.936335835418405,0.4360327335829066,0.5882515208345365,0.05464600804532186,0.8879891707459998,1.9116647134257505,2.1704875418739404,2.4112452747219337,2.0,60.0,2.5849129345381403,False
500.0,10.0,0.03,5.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.07695778916894427,0.11077871095792927,0.6415561833075599,0.9690564411335001,0.3396879729118894,0.2795136760900254,2.0,0.8467437839283305,0.15499232009846411,60.0,12.564359188212402,2.759405097711064,0.963739122979315,0.5157145718516561,0.8879891707459998,1.9311114638546998,2.1933294207955663,2.4125683625885577,2.0,60.0,2.5897244916801885,False
500.0,10.0,0.03,5.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.07695778916894427,0.11077871095792927,0.6415561833075599,0.9690564411335001,0.3396879729118894,0.2795136760900254,2.0,0.8467437839283305,0.15499232009846411,60.0,12.564359188212402,2.759405097711064,1.1291617650284984,0.34256569191489644,0.8879891707459998,1.9311114638546998,2.1933294207955663,2.4125683625885577,2.0,60.0,2.5897244916801885,False
500.0,10.0,0.03,5.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.07695778916894427,0.11077871095792927,0.6415561833075599,0.9690564411335001,0.3396879729118894,0.2795136760900254,2.0,0.8467437839283305,0.15499232009846411,60.0,12.564359188212402,2.759405097711064,1.2459863743997184,0.24420164458837065,0.8879891707459998,1.9311114638546998,2.1933294207955663,2.4125683625885577,2.0,60.0,2.5897244916801885,False
220.0,24.0,0.03,0.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10893376890539344,0.13505627069036635,0.8865833918294539,1.1794277213348856,0.07186639445042724,0.01682127564488824,2.0,0.9273674867893941,0.31823065342870327,60.0,3.4678899082568817,0.6997472581975482,0.5415746001255249,0.16332027043141775,0.8879891707459998,1.9542913559222663,2.2199134890789165,2.414635862853511,2.0,60.0,2.546002809493889,False
220.0,24.0,0.03,0.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.10893376890539344,0.13505627069036635,0.8865833918294539,1.1794277213348856,0.07186639445042724,0.01682127564488824,2.0,0.9273674867893941,0.31823065342870327,60.0,3.4678899082568817,0.6997472581975482,0.6582176430807978,0.11677392858473398,0.8879891707459998,1.9542913559222663,2.2199134890789165,2.414635862853511,2.0,60.0,2.546002809493889,False
220.0,24.0,0.03,0.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.10893376890539344,0.13505627069036635,0.8865833918294539,1.1794277213348856,0.07186639445042724,0.01682127564488824,2.0,0.9273674867893941,0.31823065342870327,60.0,3.4678899082568817,0.6997472581975482,0.7497871443034649,0.0887182526225633,0.8879891707459998,1.9542913559222663,2.2199134890789165,2.414635862853511,2.0,60.0,2.546002809493889,False
120.0,32.0,0.1,0.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.11624364633842693,0.1448216714336122,0.8705456895784782,1.108230245067389,0.01114003125874453,0.03731664659062903,2.0,0.8188256954993565,0.5298701216779971,60.0,0.5726994717820407,0.11055249294465991,0.19961094868634827,0.022133210061063897,0.8879891707459998,1.916163946870945,2.177199663808008,2.4151861001234134,2.0,60.0,2.6863314099851143,False
120.0,32.0,0.1,0.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.11624364633842693,0.1448216714336122,0.8705456895784782,1.108230245067389,0.01114003125874453,0.03731664659062903,2.0,0.8188256954993565,0.5298701216779971,60.0,0.5726994717820407,0.11055249294465991,0.23879540977995653,0.015351770120288733,0.8879891707459998,1.916163946870945,2.177199663808008,2.4151861001234134,2.0,60.0,2.6863314099851143,False
120.0,32.0,0.1,0.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.11624364633842693,0.1448216714336122,0.8705456895784782,1.108230245067389,0.01114003125874453,0.03731664659062903,2.0,0.8188256954993565,0.5298701216779971,60.0,0.5726994717820407,0.11055249294465991,0.2692495907266805,0.01144416481822233,0.8879891707459998,1.916163946870945,2.177199663808008,2.4151861001234134,2.0,60.0,2.6863314099851143,False
220.0,16.0,0.03,2.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10339775660870561,0.1306524379701449,0.8902223781588439,1.2330591732406242,0.117053393093802,0.009686394081209276,2.0,0.8849789544562655,0.07876038542702403,60.0,5.445649152071169,1.1028821951726409,0.6735435155070885,0.2532704922865793,0.8879891707459998,1.9411761641774194,2.2043677540923836,2.4156204065151528,2.0,60.0,2.6005569298843327,False
220.0,16.0,0.03,2.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.10339775660870561,0.1306524379701449,0.8902223781588439,1.2330591732406242,0.117053393093802,0.009686394081209276,2.0,0.8849789544562655,0.07876038542702403,60.0,5.445649152071169,1.1028821951726409,0.8130970860529557,0.1785285567019704,0.8879891707459998,1.9411761641774194,2.2043677540923836,2.4156204065151528,2.0,60.0,2.6005569298843327,False
220.0,16.0,0.03,2.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.10339775660870561,0.1306524379701449,0.8902223781588439,1.2330591732406242,0.117053393093802,0.009686394081209276,2.0,0.8849789544562655,0.07876038542702403,60.0,5.445649152071169,1.1028821951726409,0.9198311796853822,0.13368332971996308,0.8879891707459998,1.9411761641774194,2.2043677540923836,2.4156204065151528,2.0,60.0,2.6005569298843327,False
220.0,32.0,0.08,1.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10687967907905781,0.133901194473461,0.8425775065867832,1.1019142548076795,0.0896282355050343,0.06560551697979133,2.0,0.8411105247824207,0.48497748069288554,60.0,2.815679733110926,0.417951561058941,0.4148557592742094,0.09580459097765101,0.8879891707459998,1.9155615869185183,2.1750954206459676,2.4157552588517026,2.0,60.0,2.60847410373716,False
220.0,32.0,0.08,1.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.10687967907905781,0.133901194473461,0.8425775065867832,1.1019142548076795,0.0896282355050343,0.06560551697979133,2.0,0.8411105247824207,0.48497748069288554,60.0,2.815679733110926,0.417951561058941,0.5040165580309154,0.06847558658133095,0.8879891707459998,1.9155615869185183,2.1750954206459676,2.4157552588517026,2.0,60.0,2.60847410373716,False
220.0,32.0,0.08,1.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.10687967907905781,0.133901194473461,0.8425775065867832,1.1019142548076795,0.0896282355050343,0.06560551697979133,2.0,0.8411105247824207,0.48497748069288554,60.0,2.815679733110926,0.417951561058941,0.5746270001771342,0.052135642049251904,0.8879891707459998,1.9155615869185183,2.1750954206459676,2.4157552588517026,2.0,60.0,2.60847410373716,False
500.0,10.0,0.03,2.0,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.0738344193105811,0.11088919337317411,0.6036751748441428,0.916412087893535,0.3659561759798759,0.32181310635877963,2.0,0.8218266702084381,0.15572355062497467,60.0,14.326105087572978,3.1272876117182244,0.9990960437021058,0.5535962179097148,0.8879891707459998,1.907818443803256,2.1643664782577017,2.416047088480393,2.0,60.0,2.612485035656002,False
500.0,10.0,0.03,2.0,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.0738344193105811,0.11088919337317411,0.6036751748441428,0.916412087893535,0.3659561759798759,0.32181310635877963,2.0,0.8218266702084381,0.15572355062497467,60.0,14.326105087572978,3.1272876117182244,1.1631486264735222,0.3631179683118396,0.8879891707459998,1.907818443803256,2.1643664782577017,2.416047088480393,2.0,60.0,2.612485035656002,False
500.0,10.0,0.03,2.0,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.0738344193105811,0.11088919337317411,0.6036751748441428,0.916412087893535,0.3659561759798759,0.32181310635877963,2.0,0.8218266702084381,0.15572355062497467,60.0,14.326105087572978,3.1272876117182244,1.2773153098588141,0.25640527806591756,0.8879891707459998,1.907818443803256,2.1643664782577017,2.416047088480393,2.0,60.0,2.612485035656002,False
500.0,24.0,0.03,0.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08346124075070231,0.1144961508121077,0.6946053217835007,0.9715899551910607,0.28483535922028136,0.22282654840464758,2.0,0.8989909477781085,0.32342487355365857,60.0,8.7139282735613,1.9571231556326467,0.8563046842500486,0.40830299561050526,0.8879891707459998,1.9326117088505168,2.1935643669692126,2.4185101375684357,2.0,60.0,2.542122596746512,False
500.0,24.0,0.03,0.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08346124075070231,0.1144961508121077,0.6946053217835007,0.9715899551910607,0.28483535922028136,0.22282654840464758,2.0,0.8989909477781085,0.32342487355365857,60.0,8.7139282735613,1.9571231556326467,1.017972735284368,0.27914432285466717,0.8879891707459998,1.9326117088505168,2.1935643669692126,2.4185101375684357,2.0,60.0,2.542122596746512,False
500.0,24.0,0.03,0.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08346124075070231,0.1144961508121077,0.6946053217835007,0.9715899551910607,0.28483535922028136,0.22282654840464758,2.0,0.8989909477781085,0.32342487355365857,60.0,8.7139282735613,1.9571231556326467,1.1365152334652318,0.20364132304695506,0.8879891707459998,1.9326117088505168,2.1935643669692126,2.4185101375684357,2.0,60.0,2.542122596746512,False
500.0,10.0,0.03,0.0,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.07251954233502689,0.11048862807619683,0.5903686986234482,0.9111378735518765,0.37715761461711883,0.336304607133293,2.0,0.7972029529402349,0.15564930276276218,60.0,15.777870447595221,3.381507829299451,1.0181440677832299,0.5744075773980628,0.8879891707459998,1.8894226397771547,2.142307826970537,2.4188548748397602,2.0,60.0,2.6097089419768777,False
500.0,10.0,0.03,0.0,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.07251954233502689,0.11048862807619683,0.5903686986234482,0.9111378735518765,0.37715761461711883,0.336304607133293,2.0,0.7972029529402349,0.15564930276276218,60.0,15.777870447595221,3.381507829299451,1.1802618766661688,0.37357809474761317,0.8879891707459998,1.8894226397771547,2.142307826970537,2.4188548748397602,2.0,60.0,2.6097089419768777,False
500.0,10.0,0.03,0.0,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.07251954233502689,0.11048862807619683,0.5903686986234482,0.9111378735518765,0.37715761461711883,0.336304607133293,2.0,0.7972029529402349,0.15564930276276218,60.0,15.777870447595221,3.381507829299451,1.2920578678204662,0.26216618741910874,0.8879891707459998,1.8894226397771547,2.142307826970537,2.4188548748397602,2.0,60.0,2.6097089419768777,False
1000.0,32.0,0.1,2.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.07413307441328237,0.10946323402862408,0.6083408424889869,0.9139502202252371,0.3635422196295754,0.3161154677042905,2.0,0.7563474262299005,0.43853440970976504,60.0,12.319432860717264,2.4879990731916393,0.9242997759549052,0.4751206089285613,0.8879891707459998,1.8845733077369888,2.1365549368866747,2.4188986576138185,2.0,60.0,2.680016862856382,False
1000.0,32.0,0.1,2.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.07413307441328237,0.10946323402862408,0.6083408424889869,0.9139502202252371,0.3635422196295754,0.3161154677042905,2.0,0.7563474262299005,0.43853440970976504,60.0,12.319432860717264,2.4879990731916393,1.0853832843371944,0.3169690289406853,0.8879891707459998,1.8845733077369888,2.1365549368866747,2.4188986576138185,2.0,60.0,2.680016862856382,False
1000.0,32.0,0.1,2.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.07413307441328237,0.10946323402862408,0.6083408424889869,0.9139502202252371,0.3635422196295754,0.3161154677042905,2.0,0.7563474262299005,0.43853440970976504,60.0,12.319432860717264,2.4879990731916393,1.1995790055398783,0.2266341908533944,0.8879891707459998,1.8845733077369888,2.1365549368866747,2.4188986576138185,2.0,60.0,2.680016862856382,False
500.0,10.0,0.03,0.5,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.07285508864639985,0.11056188468618673,0.5940507305992181,0.9128223154450996,0.37429637959561124,0.33223624329581075,2.0,0.803899603075885,0.1556864247858087,60.0,15.375868779538505,3.3165203058578387,1.0136221229063096,0.5693987964326327,0.8879891707459998,1.8930909753400482,2.14686810305769,2.4189126857179413,2.0,60.0,2.6092181646392842,False
500.0,10.0,0.03,0.5,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.07285508864639985,0.11056188468618673,0.5940507305992181,0.9128223154450996,0.37429637959561124,0.33223624329581075,2.0,0.803899603075885,0.1556864247858087,60.0,15.375868779538505,3.3165203058578387,1.1762655052160456,0.37110339710548745,0.8879891707459998,1.8930909753400482,2.14686810305769,2.4189126857179413,2.0,60.0,2.6092181646392842,False
500.0,10.0,0.03,0.5,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.07285508864639985,0.11056188468618673,0.5940507305992181,0.9128223154450996,0.37429637959561124,0.33223624329581075,2.0,0.803899603075885,0.1556864247858087,60.0,15.375868779538505,3.3165203058578387,1.2886791781381846,0.2608288626213417,0.8879891707459998,1.8930909753400482,2.14686810305769,2.4189126857179413,2.0,60.0,2.6092181646392842,False
1000.0,32.0,0.1,2.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.07407422706600289,0.10920716161741466,0.608510088041996,0.9171258777537559,0.3640744256404534,0.3157945043850956,2.0,0.7563520288050487,0.43897408536514615,60.0,12.318320822907982,2.4878056832642375,0.9242882658380766,0.4751177168583266,0.8879891707459998,1.8845733077369888,2.1365549368866747,2.419906661264313,2.0,60.0,2.677058463956686,False
1000.0,32.0,0.1,2.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.07407422706600289,0.10920716161741466,0.608510088041996,0.9171258777537559,0.3640744256404534,0.3157945043850956,2.0,0.7563520288050487,0.43897408536514615,60.0,12.318320822907982,2.4878056832642375,1.085386847128303,0.31697584358802994,0.8879891707459998,1.8845733077369888,2.1365549368866747,2.419906661264313,2.0,60.0,2.677058463956686,False
1000.0,32.0,0.1,2.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.07407422706600289,0.10920716161741466,0.608510088041996,0.9171258777537559,0.3640744256404534,0.3157945043850956,2.0,0.7563520288050487,0.43897408536514615,60.0,12.318320822907982,2.4878056832642375,1.1995952461552954,0.22664304545706943,0.8879891707459998,1.8845733077369888,2.1365549368866747,2.419906661264313,2.0,60.0,2.677058463956686,False
1000.0,10.0,0.08,0.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.06442772986338013,0.10735712202662416,0.5101445433167874,0.8921518440306021,0.4459920576473343,0.42263780563199604,2.0,0.6837995419509352,0.3533108210460736,60.0,21.973311092577145,4.037630354032694,1.017516417286541,0.5735681331753383,0.8879891707459998,1.6973603852530346,1.9095686032698613,2.420046155258076,2.0,60.0,2.885688135538704,False
1000.0,10.0,0.08,0.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.06442772986338013,0.10735712202662416,0.5101445433167874,0.8921518440306021,0.4459920576473343,0.42263780563199604,2.0,0.6837995419509352,0.3533108210460736,60.0,21.973311092577145,4.037630354032694,1.161820814935682,0.36203657926097527,0.8879891707459998,1.6973603852530346,1.9095686032698613,2.420046155258076,2.0,60.0,2.885688135538704,False
1000.0,10.0,0.08,0.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.06442772986338013,0.10735712202662416,0.5101445433167874,0.8921518440306021,0.4459920576473343,0.42263780563199604,2.0,0.6837995419509352,0.3533108210460736,60.0,21.973311092577145,4.037630354032694,1.2588000463500892,0.24893894897269395,0.8879891707459998,1.6973603852530346,1.9095686032698613,2.420046155258076,2.0,60.0,2.885688135538704,False
120.0,24.0,0.03,0.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.13162381273933568,0.16115203089205168,0.930415151415039,1.125634773692329,-0.1259743863000225,-0.034381989689901686,2.0,0.968427864121346,0.2501434228576886,60.0,0.6135668612732833,0.10947250600899369,0.20232984610651128,0.022937460172077633,0.8879891707459998,1.982966211343742,2.251454603667531,2.420878240985673,2.0,60.0,2.7775607909364157,False
120.0,24.0,0.03,0.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.13162381273933568,0.16115203089205168,0.930415151415039,1.125634773692329,-0.1259743863000225,-0.034381989689901686,2.0,0.968427864121346,0.2501434228576886,60.0,0.6135668612732833,0.10947250600899369,0.24565917486638236,0.016413098625293502,0.8879891707459998,1.982966211343742,2.251454603667531,2.420878240985673,2.0,60.0,2.7775607909364157,False
120.0,24.0,0.03,0.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.13162381273933568,0.16115203089205168,0.930415151415039,1.125634773692329,-0.1259743863000225,-0.034381989689901686,2.0,0.968427864121346,0.2501434228576886,60.0,0.6135668612732833,0.10947250600899369,0.28098879087678585,0.012602367071962762,0.8879891707459998,1.982966211343742,2.251454603667531,2.420878240985673,2.0,60.0,2.7775607909364157,False
160.0,24.0,0.03,2.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.1247670547580339,0.151664203806586,0.9173482674693475,1.141009059744809,-0.0639906211665652,-0.014579606911074143,2.0,0.9579063444892423,0.3201502541754663,60.0,1.3425076452599392,0.24228827958170068,0.31096792161036274,0.05392883852316147,0.8879891707459998,1.9682844968919067,2.2347229497385475,2.420894410142042,2.0,60.0,2.718114569130366,False
160.0,24.0,0.03,2.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.1247670547580339,0.151664203806586,0.9173482674693475,1.141009059744809,-0.0639906211665652,-0.014579606911074143,2.0,0.9579063444892423,0.3201502541754663,60.0,1.3425076452599392,0.24228827958170068,0.3792346084074131,0.03887130218409611,0.8879891707459998,1.9682844968919067,2.2347229497385475,2.420894410142042,2.0,60.0,2.718114569130366,False
160.0,24.0,0.03,2.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.1247670547580339,0.151664203806586,0.9173482674693475,1.141009059744809,-0.0639906211665652,-0.014579606911074143,2.0,0.9579063444892423,0.3201502541754663,60.0,1.3425076452599392,0.24228827958170068,0.43468939619815006,0.029938496151256,0.8879891707459998,1.9682844968919067,2.2347229497385475,2.420894410142042,2.0,60.0,2.718114569130366,False
500.0,10.0,0.03,1.0,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.07320322260868344,0.11067249128506215,0.5976498782158323,0.9141860207515456,0.37134728281184126,0.3283151382537586,2.0,0.8108140813592523,0.15575584215643337,60.0,15.052265777036421,3.256212505625863,1.0091932660261846,0.5645447538159233,0.8879891707459998,1.8896033086822872,2.1435408636784876,2.4210431998298727,2.0,60.0,2.6187416577742124,False
500.0,10.0,0.03,1.0,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.07320322260868344,0.11067249128506215,0.5976498782158323,0.9141860207515456,0.37134728281184126,0.3283151382537586,2.0,0.8108140813592523,0.15575584215643337,60.0,15.052265777036421,3.256212505625863,1.1724165492233507,0.3687498443075002,0.8879891707459998,1.8896033086822872,2.1435408636784876,2.4210431998298727,2.0,60.0,2.6187416577742124,False
500.0,10.0,0.03,1.0,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.07320322260868344,0.11067249128506215,0.5976498782158323,0.9141860207515456,0.37134728281184126,0.3283151382537586,2.0,0.8108140813592523,0.15575584215643337,60.0,15.052265777036421,3.256212505625863,1.2855061872670808,0.25959259672318663,0.8879891707459998,1.8896033086822872,2.1435408636784876,2.4210431998298727,2.0,60.0,2.6187416577742124,False
160.0,24.0,0.03,0.5,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.11843652516196156,0.15000557473901607,0.9183415540184237,1.1812815932734932,-0.011603507038052118,-0.02017965304643983,2.0,0.9496311492637958,0.2969314476121329,60.0,1.682791214901307,0.3040091066702025,0.3503553531599216,0.06838257639774568,0.8879891707459998,1.9761228032098268,2.2432980385116434,2.4211010165196565,2.0,60.0,2.729169060237969,False
160.0,24.0,0.03,0.5,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.11843652516196156,0.15000557473901607,0.9183415540184237,1.1812815932734932,-0.011603507038052118,-0.02017965304643983,2.0,0.9496311492637958,0.2969314476121329,60.0,1.682791214901307,0.3040091066702025,0.4272533719282378,0.04927473393576822,0.8879891707459998,1.9761228032098268,2.2432980385116434,2.4211010165196565,2.0,60.0,2.729169060237969,False
160.0,24.0,0.03,0.5,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.11843652516196156,0.15000557473901607,0.9183415540184237,1.1812815932734932,-0.011603507038052118,-0.02017965304643983,2.0,0.9496311492637958,0.2969314476121329,60.0,1.682791214901307,0.3040091066702025,0.48947284588468054,0.037904696962832815,0.8879891707459998,1.9761228032098268,2.2432980385116434,2.4211010165196565,2.0,60.0,2.729169060237969,False
320.0,32.0,0.08,1.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10088780085576486,0.1279888474008665,0.8484479453240694,1.1625988581256081,0.13912887722454823,0.056253406377917786,2.0,0.8191985578278999,0.443065786713376,60.0,4.94134000556019,0.8369099007000068,0.5933992851956702,0.1968983487242111,0.8879891707459998,1.8959447527256792,2.15435881885537,2.4212828168192986,2.0,60.0,2.608709392998027,False
