Kp,Kd,tau_v,risk_score_mean,risk_score_max,risk_score_p95,old_relative_error_mean_mean,new_relative_error_mean_mean,rms_relative_error_new_mean,new_error_mean_mean,relative_error_reduction_ratio_mean,error_reduction_ratio_mean,sat_ratio_mean,qdot_limit_rate_mean,qdot_alloc_rmse_mean,qdot_alloc_smoothness_mean,compatibility_pass_rate
500.0,64.0,0.04,3.1217130240450164,3.5649820067477003,3.496063943696066,0.9127935388315898,0.8868991867398187,1.146861958738945,0.11341486990445548,0.01772763281211529,0.03317236566704952,0.7964816772083869,0.8262998006283911,0.5571043847324288,0.084603636456295,0.0
500.0,64.0,0.05,3.1217130240450164,3.5649820067477003,3.496063943696066,0.9127935388315898,0.8868991867398187,1.146861958738945,0.11341486990445548,0.01772763281211529,0.03317236566704952,0.7964816772083869,0.8262998006283911,0.634563380658218,0.06417075487099469,0.0
220.0,48.0,0.03,3.38327701255956,4.002292768821969,3.970458874648371,0.9127935388315898,1.0281541334125335,1.2686707387765703,0.14073035281169444,-0.14003967088736136,-0.2036894422468329,0.7745780980728236,0.8215577434760732,0.1921374946429812,0.023405367378570144,0.0
220.0,48.0,0.04,3.38327701255956,4.002292768821969,3.970458874648371,0.9127935388315898,1.0281541334125335,1.2686707387765703,0.14073035281169444,-0.14003967088736136,-0.2036894422468329,0.7745780980728236,0.8215577434760732,0.23087186265236984,0.01622345664678002,0.0
220.0,48.0,0.05,3.38327701255956,4.002292768821969,3.970458874648371,0.9127935388315898,1.0281541334125335,1.2686707387765703,0.14073035281169444,-0.14003967088736136,-0.2036894422468329,0.7745780980728236,0.8215577434760732,0.2618403286771013,0.012146601640684825,0.0
320.0,64.0,0.03,3.605109288977834,4.077411324104864,4.030621943085122,0.9127935388315898,1.038206432772921,1.2764258804226905,0.14167298302630987,-0.15146529636867048,-0.2121743253410272,0.8560230667719296,0.8344275015751549,0.22787877280207558,0.03438524420062405,0.0
320.0,64.0,0.04,3.605109288977834,4.077411324104864,4.030621943085122,0.9127935388315898,1.038206432772921,1.2764258804226905,0.14167298302630987,-0.15146529636867048,-0.2121743253410272,0.8560230667719296,0.8344275015751549,0.2747473637746811,0.023900475901318188,0.0
320.0,64.0,0.05,3.605109288977834,4.077411324104864,4.030621943085122,0.9127935388315898,1.038206432772921,1.2764258804226905,0.14167298302630987,-0.15146529636867048,-0.2121743253410272,0.8560230667719296,0.8344275015751549,0.3124077239930625,0.01792514240606386,0.0
160.0,48.0,0.03,3.8268088870900274,5.198770079748751,4.219131683156014,0.9127935388315898,1.1198401152005508,1.360871385378727,0.1560313697221813,-0.24086894833722006,-0.3352324770516623,0.8468693022073621,0.832114818097812,0.11241256006664568,0.01025759825079989,0.0
160.0,48.0,0.04,3.8268088870900274,5.198770079748751,4.219131683156014,0.9127935388315898,1.1198401152005508,1.360871385378727,0.1560313697221813,-0.24086894833722006,-0.3352324770516623,0.8468693022073621,0.832114818097812,0.13360508565485266,0.006802747739874301,0.0
160.0,48.0,0.05,3.8268088870900274,5.198770079748751,4.219131683156014,0.9127935388315898,1.1198401152005508,1.360871385378727,0.1560313697221813,-0.24086894833722006,-0.3352324770516623,0.8468693022073621,0.832114818097812,0.1504296460058715,0.004940114611572,0.0
120.0,48.0,0.03,4.132394352203511,7.608026990162605,5.459144675230975,0.9127935388315898,1.1568391436327552,1.3511132319283763,0.16359947054205967,-0.28714003893330037,-0.40100781694142146,0.9189589686727027,0.8339640379909121,0.0869758110912868,0.007395658689503373,0.0
120.0,48.0,0.04,4.132394352203511,7.608026990162605,5.459144675230975,0.9127935388315898,1.1568391436327552,1.3511132319283763,0.16359947054205967,-0.28714003893330037,-0.40100781694142146,0.9189589686727027,0.8339640379909121,0.10287021182604852,0.0047140769924802674,0.0
120.0,48.0,0.05,4.132394352203511,7.608026990162605,5.459144675230975,0.9127935388315898,1.1568391436327552,1.3511132319283763,0.16359947054205967,-0.28714003893330037,-0.40100781694142146,0.9189589686727027,0.8339640379909121,0.11548750651961072,0.0033258194310979775,0.0
220.0,64.0,0.03,4.181369156245937,6.299086837362332,4.818630902203203,0.9127935388315898,1.177765846089112,1.4268970024895142,0.16259259797709452,-0.30495713902254473,-0.3918269001556135,0.9233156798844665,0.843065479943379,0.12418317922868366,0.01563360283178033,0.0
220.0,64.0,0.04,4.181369156245937,6.299086837362332,4.818630902203203,0.9127935388315898,1.177765846089112,1.4268970024895142,0.16259259797709452,-0.30495713902254473,-0.3918269001556135,0.9233156798844665,0.843065479943379,0.1481026115551765,0.010427667263381296,0.0
220.0,64.0,0.05,4.181369156245937,6.299086837362332,4.818630902203203,0.9127935388315898,1.177765846089112,1.4268970024895142,0.16259259797709452,-0.30495713902254473,-0.3918269001556135,0.9233156798844665,0.843065479943379,0.16722144980940679,0.007599478336988724,0.0
160.0,64.0,0.03,4.473046456531375,9.444808669250124,7.236224590125172,0.9127935388315898,1.233176911138778,1.4240595087570176,0.1719008246638013,-0.3735686339064515,-0.47278841377542913,0.9549801140087834,0.8431039429953245,0.095934654141087,0.011599981062456466,0.0
160.0,64.0,0.04,4.473046456531375,9.444808669250124,7.236224590125172,0.9127935388315898,1.233176911138778,1.4240595087570176,0.1719008246638013,-0.3735686339064515,-0.47278841377542913,0.9549801140087834,0.8431039429953245,0.11377318433066924,0.007483907422785036,0.0
160.0,64.0,0.05,4.473046456531375,9.444808669250124,7.236224590125172,0.9127935388315898,1.233176911138778,1.4240595087570176,0.1719008246638013,-0.3735686339064515,-0.47278841377542913,0.9549801140087834,0.8431039429953245,0.1280390405900283,0.00532831165526961,0.0
120.0,64.0,0.03,4.839937490741659,12.836535156008843,10.067283032070927,0.9127935388315898,1.3193294568445735,1.4804463659755345,0.18262886707899126,-0.47646468227691474,-0.5668216518692892,0.9618141137406752,0.8407841537278303,0.08544122242513459,0.009665310853597286,0.0
120.0,64.0,0.04,4.839937490741659,12.836535156008843,10.067283032070927,0.9127935388315898,1.3193294568445735,1.4804463659755345,0.18262886707899126,-0.47646468227691474,-0.5668216518692892,0.9618141137406752,0.8407841537278303,0.10058660711019282,0.006057995417631119,0.0
120.0,64.0,0.05,4.839937490741659,12.836535156008843,10.067283032070927,0.9127935388315898,1.3193294568445735,1.4804463659755345,0.18262886707899126,-0.47646468227691474,-0.5668216518692892,0.9618141137406752,0.8407841537278303,0.11259913261235655,0.004220641267923641,0.0
