step,front_roll_raw_deg,front_pitch_raw_deg,front_yaw_raw_deg,rear_roll_raw_deg,rear_pitch_raw_deg,rear_yaw_raw_deg,front_roll_bias_deg,front_pitch_bias_deg,front_yaw_bias_deg,rear_roll_bias_deg,rear_pitch_bias_deg,rear_yaw_bias_deg,front_roll_meas_deg,front_pitch_meas_deg,front_yaw_meas_deg,rear_roll_meas_deg,rear_pitch_meas_deg,rear_yaw_meas_deg,front_roll_des_deg,front_pitch_des_deg,front_yaw_des_deg,rear_roll_des_deg,rear_pitch_des_deg,rear_yaw_des_deg,front_roll_cmd_deg,front_pitch_cmd_deg,front_yaw_cmd_deg,rear_roll_cmd_deg,rear_pitch_cmd_deg,rear_yaw_cmd_deg,front_q_ik_0_deg,front_q_ik_1_deg,front_q_ik_2_deg,rear_q_ik_0_deg,rear_q_ik_1_deg,rear_q_ik_2_deg,front_q_cmd_0_deg,front_q_cmd_1_deg,front_q_cmd_2_deg,rear_q_cmd_0_deg,rear_q_cmd_1_deg,rear_q_cmd_2_deg,front_q_sim_0_deg,front_q_sim_1_deg,front_q_sim_2_deg,rear_q_sim_0_deg,rear_q_sim_1_deg,rear_q_sim_2_deg,front_track_err_0_deg,front_track_err_1_deg,front_track_err_2_deg,rear_track_err_0_deg,rear_track_err_1_deg,rear_track_err_2_deg,front_residual_0,front_residual_1,front_residual_2,rear_residual_0,rear_residual_1,rear_residual_2,ik_error
2460,-0.989198,0.096809,-0.004088,-0.036061,0.022702,-0.008077,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.899954,0.005043,-0.009924,-0.078051,0.036057,-0.005767,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.003869,0.0,0.0,0.0,-0.116583,0.013082,-0.044532,-0.032739,-0.013899,-0.026113,-0.644554,-0.514889,-0.572503,-0.032739,-0.013899,-0.026113,-0.636735,-0.506702,-0.567922,0.040112,0.008002,0.014426,-0.007819,-0.008187,-0.004581,-0.072851,-0.021901,-0.040539,-0.0,0.0,0.0,-0.0,0.0,0.0,
2490,11.792364,1.294399,0.227625,0.086965,-0.036377,0.008134,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,11.881607,1.202634,0.221789,0.044974,-0.023022,0.010443,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,-11.785256,0.0,0.0,0.0,7.103987,7.233652,7.176038,-0.032739,-0.013899,-0.026113,6.990743,7.120409,7.062795,-0.032739,-0.013899,-0.026113,6.870174,7.114217,7.004767,-0.080221,-0.023564,-0.04426,0.12057,0.006191,0.058028,0.047483,0.009665,0.018147,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
2520,12.22365,1.371638,0.361643,0.092222,-0.033729,0.00776,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,12.312894,1.279872,0.355808,0.050232,-0.020374,0.01007,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,-11.999734,0.0,0.0,0.0,7.243418,7.373084,7.315469,-0.032739,-0.013899,-0.026113,7.243268,7.372934,7.31532,-0.032739,-0.013899,-0.026113,7.14197,7.376129,7.265896,-0.080793,-0.026947,-0.04948,0.101298,-0.003195,0.049423,0.048054,0.013048,0.023366,0.0,0.0,-0.0,-0.0,0.0,0.0,
2550,1.858162,0.156582,0.009499,0.101511,-0.018318,-0.005867,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.947406,0.064816,0.003664,0.059521,-0.004963,-0.003558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.993955,0.0,0.0,0.0,0.457929,0.587594,0.52998,-0.032739,-0.013899,-0.026113,1.002784,1.132449,1.074835,-0.032739,-0.013899,-0.026113,0.987272,1.168497,1.076569,-0.069239,-0.042292,-0.063944,0.015512,-0.036048,-0.001734,0.0365,0.028393,0.037831,0.0,-0.0,0.0,-0.0,0.0,0.0,
2580,-1.453139,0.156373,-0.026181,-0.03313,0.009985,-0.021659,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.363895,0.064607,-0.032016,-0.07512,0.02334,-0.01935,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.496913,0.0,0.0,0.0,-0.97657,-0.846905,-0.904519,-0.032739,-0.013899,-0.026113,-0.97505,-0.845384,-0.902999,-0.032739,-0.013899,-0.026113,-0.932631,-0.73039,-0.850475,0.035084,0.020807,0.001598,-0.042419,-0.114994,-0.052524,-0.067823,-0.034707,-0.027711,0.0,0.0,-0.0,-0.0,0.0,0.0,
2610,-6.823131,0.485112,-0.183244,-0.029123,0.00254,-0.024019,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-6.733887,0.393347,-0.18908,-0.071113,0.015895,-0.02171,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.250007,0.0,0.0,0.0,-4.155513,-4.025847,-4.083462,-0.032739,-0.013899,-0.026113,-4.047533,-3.917867,-3.975482,-0.032739,-0.013899,-0.026113,-4.003393,-3.7914,-3.922973,0.028841,0.02434,-0.002642,-0.04414,-0.126467,-0.052508,-0.061579,-0.038239,-0.023471,-0.0,0.0,0.0,-0.0,0.0,0.0,
2640,-7.267184,0.517029,-0.192284,-0.027221,0.009106,-0.022777,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-7.17794,0.425263,-0.19812,-0.069211,0.022461,-0.020468,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.499691,0.0,0.0,0.0,-4.289371,-4.159706,-4.21732,-0.032739,-0.013899,-0.026113,-4.289227,-4.159562,-4.217176,-0.032739,-0.013899,-0.026113,-4.249644,-4.057105,-4.165694,0.031812,0.018043,-0.002296,-0.039584,-0.102457,-0.051482,-0.064551,-0.031943,-0.023817,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
2670,-1.704787,0.128626,-0.021256,-0.02303,0.016948,-0.004202,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.615543,0.03686,-0.027091,-0.06502,0.030303,-0.001893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.396372,0.0,0.0,0.0,-0.919363,-0.789698,-0.847312,-0.032739,-0.013899,-0.026113,-1.091366,-0.961701,-1.019315,-0.032739,-0.013899,-0.026113,-1.058567,-0.904431,-0.984021,0.026915,0.003065,0.010065,-0.032799,-0.05727,-0.035295,-0.059653,-0.016964,-0.036178,0.0,0.0,0.0,-0.0,0.0,0.0,
2700,-0.97584,0.125899,-0.012327,-0.024177,0.00894,-0.014396,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.886596,0.034133,-0.018163,-0.066167,0.022295,-0.012086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.000491,0.0,0.0,0.0,-0.693546,-0.563881,-0.621495,-0.032739,-0.013899,-0.026113,-0.693789,-0.564124,-0.621738,-0.032739,-0.013899,-0.026113,-0.645451,-0.475753,-0.567686,0.026154,0.013523,0.002313,-0.048339,-0.088371,-0.054052,-0.058892,-0.027422,-0.028427,-0.0,-0.0,0.0,-0.0,0.0,0.0,
2730,-0.974031,0.126197,-0.013011,-0.024576,0.009421,-0.014444,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.884787,0.034431,-0.018847,-0.066566,0.022776,-0.012134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.000001,0.0,0.0,0.0,-0.693266,-0.563601,-0.621215,-0.032739,-0.013899,-0.026113,-0.693267,-0.563601,-0.621215,-0.032739,-0.013899,-0.026113,-0.64436,-0.474192,-0.567221,0.026742,0.013415,0.002501,-0.048906,-0.089409,-0.053995,-0.059481,-0.027314,-0.028614,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
2760,-0.968217,-0.06955,-0.13047,-0.029938,0.00707,-0.020756,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.878973,-0.161316,-0.136306,-0.071928,0.020425,-0.018447,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.524,1.0,0.0,0.0,0.0,-0.262871,-0.776077,-0.840322,-0.032739,-0.013899,-0.026113,-0.478193,-0.669729,-0.730659,-0.032739,-0.013899,-0.026113,-0.453823,-0.55963,-0.661358,0.030749,0.020759,0.000496,-0.02437,-0.110099,-0.069301,-0.063488,-0.034658,-0.026609,0.0,-0.0,-0.0,-0.0,0.0,0.0,
2790,-0.957745,-10.358556,-5.428193,-0.032478,-0.001146,-0.024173,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.868502,-10.450322,-5.434029,-0.074468,0.012209,-0.021864,0.0,12.0,1.0,0.0,0.0,0.0,0.0,11.732832,1.0,0.0,0.0,0.0,9.145274,-5.698824,-5.94176,-0.032739,-0.013899,-0.026113,8.96156,-5.598474,-5.836543,-0.032739,-0.013899,-0.026113,8.973735,-5.478932,-5.751663,0.027231,0.029952,0.00117,-0.012174,-0.119542,-0.08488,-0.05997,-0.043852,-0.027283,0.0,0.0,-0.0,-0.0,0.0,0.0,
2820,-0.970807,-10.871287,-5.6439,-0.026008,0.006065,-0.01604,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.881564,-10.963053,-5.649735,-0.067999,0.01942,-0.013731,0.0,12.0,1.0,0.0,0.0,0.0,0.0,11.999669,1.0,0.0,0.0,0.0,9.374018,-5.82448,-6.07387,-0.032739,-0.013899,-0.026113,9.373772,-5.824345,-6.073728,-0.032739,-0.013899,-0.026113,9.418423,-5.746439,-6.004185,0.025342,0.017721,0.003762,-0.044651,-0.077906,-0.069543,-0.05808,-0.03162,-0.029875,-0.0,0.0,-0.0,-0.0,0.0,0.0,
2850,-0.970761,-10.872105,-5.644052,-0.026081,0.006158,-0.016148,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.881518,-10.963871,-5.649888,-0.068071,0.019513,-0.013839,0.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,9.374301,-5.824636,-6.074034,-0.032739,-0.013899,-0.026113,9.374301,-5.824635,-6.074034,-0.032739,-0.013899,-0.026113,9.419167,-5.746677,-6.004506,0.025496,0.017747,0.003721,-0.044866,-0.077958,-0.069527,-0.058234,-0.031646,-0.029834,0.0,0.0,0.0,-0.0,0.0,0.0,
2880,-0.970593,-10.872205,-5.644045,-0.026139,0.006241,-0.016232,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.88135,-10.963971,-5.649881,-0.068129,0.019596,-0.013923,0.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,9.374302,-5.824636,-6.074034,-0.032739,-0.013899,-0.026113,9.374302,-5.824636,-6.074034,-0.032739,-0.013899,-0.026113,9.419383,-5.746393,-6.004532,0.025627,0.017754,0.003688,-0.045082,-0.078243,-0.069502,-0.058365,-0.031654,-0.029801,0.0,0.0,-0.0,-0.0,0.0,0.0,
2910,-0.999379,-0.392246,-0.267962,-0.012181,0.022089,0.000845,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.910135,-0.484012,-0.273798,-0.054171,0.035444,0.003155,0.0,-2.5,1.0,0.0,0.0,0.0,0.0,-0.503095,1.0,0.0,0.0,0.0,-1.105725,-0.361133,-0.412315,-0.032739,-0.013899,-0.026113,-0.344089,-0.738774,-0.801721,-0.032739,-0.013899,-0.026113,-0.188815,-0.745913,-0.795155,0.022245,-0.008999,0.007811,-0.155275,0.007139,-0.006566,-0.054984,-0.0049,-0.033924,0.0,0.0,0.0,-0.0,0.0,0.0,
2940,-1.014994,9.604637,6.164335,0.048242,-0.022337,0.001631,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.925751,9.512871,6.158499,0.006252,-0.008982,0.00394,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,-11.828205,1.0,0.0,0.0,0.0,-10.204987,3.789347,3.947494,-0.032739,-0.013899,-0.026113,-10.092909,3.741935,3.896317,-0.032739,-0.013899,-0.026113,-10.050856,3.680085,3.902774,-0.044352,-0.012684,-0.02647,-0.042053,0.061849,-0.006457,0.011613,-0.001215,0.000357,-0.0,0.0,-0.0,-0.0,0.0,0.0,
2970,-1.007228,9.85257,6.346449,0.045547,-0.02271,0.003091,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.917984,9.760804,6.340613,0.003557,-0.009355,0.005401,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,-11.999787,1.0,0.0,0.0,0.0,-10.340339,3.846105,4.008999,-0.032739,-0.013899,-0.026113,-10.340194,3.846044,4.008933,-0.032739,-0.013899,-0.026113,-10.304186,3.788066,4.022872,-0.043657,-0.011469,-0.023732,-0.036008,0.057978,-0.013938,0.010918,-0.00243,-0.002381,0.0,0.0,-0.0,-0.0,0.0,0.0,
3000,-1.00722,9.852877,6.346682,0.045556,-0.022719,0.003088,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.917977,9.761111,6.340846,0.003566,-0.009364,0.005397,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,-12.0,1.0,0.0,0.0,0.0,-10.340507,3.846175,4.009075,-0.032739,-0.013899,-0.026113,-10.340506,3.846175,4.009075,-0.032739,-0.013899,-0.026113,-10.304496,3.788195,4.023031,-0.043663,-0.011463,-0.023733,-0.03601,0.057981,-0.013956,0.010925,-0.002436,-0.00238,-0.0,0.0,0.0,-0.0,0.0,0.0,
3030,-1.064275,5.027589,3.072055,0.042813,-0.025757,0.010493,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.975031,4.935823,3.066219,0.000822,-0.012402,0.012803,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,-4.963971,1.0,0.0,0.0,0.0,-4.730969,1.367659,1.379994,-0.032739,-0.013899,-0.026113,-5.452212,1.697321,1.725454,-0.032739,-0.013899,-0.026113,-5.470388,1.661865,1.778297,-0.047244,-0.010743,-0.016093,0.018176,0.035456,-0.052843,0.014505,-0.003156,-0.01002,0.0,0.0,0.0,-0.0,0.0,0.0,
3060,-0.9775,-8.005644,-4.195633,-0.031044,-0.012292,-0.028273,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.888257,-8.097409,-4.201469,-0.073034,0.001063,-0.025964,0.0,12.0,1.0,0.0,0.0,0.0,0.0,10.000045,1.0,0.0,0.0,0.0,7.665273,-4.89209,-5.096886,-0.032739,-0.013899,-0.026113,6.878146,-4.470132,-4.657854,-0.032739,-0.013899,-0.026113,6.819437,-4.294709,-4.540815,0.020734,0.038314,-0.003978,0.058709,-0.175423,-0.117039,-0.053473,-0.052213,-0.022135,0.0,0.0,-0.0,-0.0,0.0,0.0,
3090,-0.954829,-10.867687,-5.642635,-0.027001,0.005611,-0.017182,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.865586,-10.959453,-5.648471,-0.068991,0.018966,-0.014873,0.0,12.0,1.0,0.0,0.0,0.0,0.0,11.997524,1.0,0.0,0.0,0.0,9.372178,-5.823468,-6.072806,-0.032739,-0.013899,-0.026113,9.37034,-5.822457,-6.071743,-0.032739,-0.013899,-0.026113,9.414833,-5.741967,-6.001585,0.026072,0.019074,0.003488,-0.044493,-0.080491,-0.070157,-0.058811,-0.032974,-0.029601,0.0,0.0,0.0,-0.0,0.0,0.0,
3120,-0.955337,-10.871666,-5.644783,-0.026868,0.005801,-0.017258,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.866094,-10.963432,-5.650619,-0.068859,0.019156,-0.014948,0.0,12.0,1.0,0.0,0.0,0.0,0.0,11.999997,1.0,0.0,0.0,0.0,9.374299,-5.824634,-6.074033,-0.032739,-0.013899,-0.026113,9.374297,-5.824633,-6.074031,-0.032739,-0.013899,-0.026113,9.41805,-5.74492,-6.003754,0.026167,0.018902,0.003344,-0.043753,-0.079713,-0.070277,-0.058906,-0.032801,-0.029458,0.0,0.0,-0.0,-0.0,0.0,0.0,
3150,-0.990098,-4.831532,-2.663896,-0.007851,0.020939,0.006909,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.900854,-4.923298,-2.669731,-0.049841,0.034295,0.009218,0.0,2.5,1.0,0.0,0.0,0.0,0.0,4.471177,1.0,0.0,0.0,0.0,3.005818,-2.428349,-2.543045,-0.032739,-0.013899,-0.026113,3.762868,-2.822763,-2.950496,-0.032739,-0.013899,-0.026113,3.925555,-2.854035,-2.94385,0.016348,-0.013119,0.010412,-0.162687,0.031272,-0.006645,-0.049086,-0.00078,-0.036525,-0.0,0.0,0.0,-0.0,0.0,0.0,
3180,-1.020123,7.885841,4.941444,0.0412,-0.014544,-0.004118,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.930879,7.794075,4.935609,-0.000791,-0.001189,-0.001809,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,-10.400036,1.0,0.0,0.0,0.0,-9.075721,3.309712,3.430736,-0.032739,-0.013899,-0.026113,-8.388966,3.009547,3.111149,-0.032739,-0.013899,-0.026113,-8.29836,2.945298,3.079105,-0.032619,-0.011847,-0.026862,-0.090606,0.064249,0.032045,-0.00012,-0.002052,0.000748,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3210,-1.028516,9.848028,6.338597,0.044106,-0.022124,0.004036,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.939273,9.756262,6.332761,0.002116,-0.008769,0.006346,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,-11.998019,1.0,0.0,0.0,0.0,-10.338945,3.845521,4.008366,-0.032739,-0.013899,-0.026113,-10.337592,3.844955,4.007752,-0.032739,-0.013899,-0.026113,-10.29874,3.790158,4.019649,-0.042833,-0.011321,-0.02208,-0.038852,0.054797,-0.011897,0.010094,-0.002578,-0.004033,0.0,-0.0,0.0,-0.0,0.0,0.0,
3240,-1.028463,9.850926,6.340778,0.044078,-0.022139,0.004054,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.93922,9.75916,6.334942,0.002088,-0.008783,0.006364,0.0,-12.0,1.0,0.0,0.0,0.0,0.0,-11.999998,1.0,0.0,0.0,0.0,-10.340505,3.846175,4.009075,-0.032739,-0.013899,-0.026113,-10.340503,3.846174,4.009074,-0.032739,-0.013899,-0.026113,-10.301737,3.791383,4.02108,-0.042835,-0.011298,-0.022055,-0.038766,0.054791,-0.012006,0.010096,-0.002601,-0.004058,0.0,0.0,-0.0,-0.0,0.0,0.0,
3270,-1.055765,7.645541,4.805604,0.043758,-0.024022,0.009407,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.966521,7.553776,4.799768,0.001768,-0.010667,0.011716,0.0,-6.5,1.0,0.0,0.0,0.0,0.0,-8.328201,1.0,0.0,0.0,0.0,-7.428755,2.591167,2.665275,-0.032739,-0.013899,-0.026113,-8.054437,2.864737,2.956465,-0.032739,-0.013899,-0.026113,-8.069424,2.827822,3.004112,-0.046165,-0.011965,-0.017502,0.014986,0.036915,-0.047647,0.013427,-0.001934,-0.008611,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3300,-0.950859,-4.744028,-2.621837,-0.03722,-0.011213,-0.029425,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.861616,-4.835793,-2.627673,-0.079211,0.002142,-0.027115,0.0,8.5,1.0,0.0,0.0,0.0,0.0,6.500213,1.0,0.0,0.0,0.0,4.704703,-3.312634,-3.456244,-0.032739,-0.013899,-0.026113,3.927839,-2.908915,-3.039323,-0.032739,-0.013899,-0.026113,3.883287,-2.718341,-2.926298,0.025696,0.041389,-0.001853,0.044552,-0.190574,-0.113025,-0.058434,-0.055288,-0.02426,-0.0,-0.0,0.0,-0.0,0.0,0.0,
3330,-0.926984,-10.849064,-5.641758,-0.028762,0.003881,-0.013717,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.837741,-10.94083,-5.647594,-0.070752,0.017237,-0.011408,0.0,12.0,1.0,0.0,0.0,0.0,0.0,11.988194,1.0,0.0,0.0,0.0,9.364177,-5.819068,-6.068178,-0.032739,-0.013899,-0.026113,9.355438,-5.814266,-6.063128,-0.032739,-0.013899,-0.026113,9.401689,-5.728773,-5.990614,0.024278,0.019723,0.007229,-0.046251,-0.085494,-0.072514,-0.057016,-0.033622,-0.033342,-0.0,0.0,0.0,-0.0,0.0,0.0,
3360,-0.983688,-1.274648,-0.764095,-0.016137,0.026789,0.001365,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.894444,-1.366414,-0.769931,-0.058127,0.040144,0.003674,0.0,-1.5,1.0,0.0,0.0,0.0,0.0,0.49515,1.0,0.0,0.0,0.0,-0.286589,-0.764336,-0.828217,-0.032739,-0.013899,-0.026113,0.476556,-1.146767,-1.222358,-0.032739,-0.013899,-0.026113,0.642251,-1.151801,-1.212203,0.027596,-0.010318,0.01059,-0.165695,0.005034,-0.010154,-0.060334,-0.003581,-0.036703,0.0,0.0,-0.0,-0.0,0.0,0.0,
3390,-1.099585,1.74754,1.013509,0.051775,-0.022013,0.004244,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.010341,1.655774,1.007673,0.009785,-0.008658,0.006554,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,-1.996911,1.0,0.0,0.0,0.0,-2.326049,0.231145,0.199677,-0.032739,-0.013899,-0.026113,-2.323871,0.230096,0.198592,-0.032739,-0.013899,-0.026113,-2.291343,0.180563,0.199205,-0.047375,-0.01576,-0.026279,-0.032527,0.049534,-0.000613,0.014636,0.001861,0.000165,0.0,0.0,0.0,-0.0,0.0,0.0,
3420,-0.940777,-0.087635,-0.158062,-0.044948,0.004335,-0.034044,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.851533,-0.179401,-0.163898,-0.086939,0.01769,-0.031734,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.934752,1.0,0.0,0.0,0.0,0.075079,-0.943768,-1.013177,-0.032739,-0.013899,-0.026113,-0.412709,-0.703171,-0.765032,-0.032739,-0.013899,-0.026113,-0.419198,-0.540038,-0.669291,0.043166,0.036505,-0.001646,0.006488,-0.163133,-0.095741,-0.075905,-0.050404,-0.024467,-0.0,0.0,0.0,-0.0,0.0,0.0,
3450,-0.95801,-1.634906,-0.99683,-0.032854,0.00892,-0.019374,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.868767,-1.726672,-1.002666,-0.074844,0.022275,-0.017064,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.998681,1.0,0.0,0.0,0.0,0.952789,-1.382738,-1.465491,-0.032739,-0.013899,-0.026113,0.951845,-1.382263,-1.465002,-0.032739,-0.013899,-0.026113,1.005552,-1.293613,-1.399569,0.033194,0.020466,0.003605,-0.053707,-0.08865,-0.065433,-0.065933,-0.034366,-0.029718,0.0,0.0,-0.0,-0.0,0.0,0.0,
3480,-0.956101,-1.637677,-1.000948,-0.033185,0.008998,-0.019353,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.866857,-1.729443,-1.006783,-0.075175,0.022354,-0.017043,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.999998,1.0,0.0,0.0,0.0,0.953878,-1.383285,-1.466055,-0.032739,-0.013899,-0.026113,0.953877,-1.383285,-1.466054,-0.032739,-0.013899,-0.026113,1.010246,-1.292746,-1.401974,0.033428,0.020586,0.003803,-0.056369,-0.090539,-0.06408,-0.066167,-0.034485,-0.029917,0.0,0.0,0.0,-0.0,0.0,0.0,
3510,-0.956096,-1.637669,-1.00094,-0.033177,0.008999,-0.019365,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.866853,-1.729435,-1.006776,-0.075167,0.022355,-0.017056,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.953879,-1.383286,-1.466055,-0.032739,-0.013899,-0.026113,0.953879,-1.383286,-1.466055,-0.032739,-0.013899,-0.026113,1.010235,-1.292746,-1.401971,0.033436,0.020591,0.003807,-0.056356,-0.09054,-0.064085,-0.066175,-0.03449,-0.02992,-0.0,-0.0,0.0,-0.0,0.0,0.0,
3540,-0.926919,-3.417108,2.141196,-0.04924,0.004671,-0.035185,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.837675,-3.508873,2.135361,-0.091231,0.018026,-0.032876,6.5,2.0,1.0,0.0,0.0,0.0,4.609951,2.0,1.0,0.0,0.0,0.0,0.94295,-4.582063,1.788856,-0.032739,-0.013899,-0.026113,0.954636,-4.001634,1.198924,-0.032739,-0.013899,-0.026113,1.013798,-3.804461,1.191408,0.04667,0.038792,0.000836,-0.059161,-0.197173,0.007516,-0.079409,-0.052691,-0.026949,-0.0,0.0,0.0,-0.0,0.0,0.0,
3570,-1.346947,-7.505115,9.268758,-0.018817,-5.9e-05,-0.007262,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.257703,-7.596881,9.262922,-0.060808,0.013296,-0.004952,12.0,2.0,1.0,0.0,0.0,0.0,11.971313,2.0,1.0,0.0,0.0,0.0,0.535924,-9.725112,6.95309,-0.032739,-0.013899,-0.026113,0.538073,-9.707754,6.935905,-0.032739,-0.013899,-0.026113,0.61305,-9.61834,6.985346,0.014314,0.01305,0.005594,-0.074977,-0.089414,-0.049441,-0.047053,-0.02695,-0.031707,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3600,-1.354968,-7.534384,9.318089,-0.018747,0.000467,-0.008317,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.265724,-7.62615,9.312253,-0.060737,0.013822,-0.006008,12.0,2.0,1.0,0.0,0.0,0.0,11.999964,2.0,1.0,0.0,0.0,0.0,0.533386,-9.745308,6.973069,-0.032739,-0.013899,-0.026113,0.533388,-9.745286,6.973048,-0.032739,-0.013899,-0.026113,0.607407,-9.660019,7.025062,0.015089,0.013074,0.004709,-0.074019,-0.085268,-0.052014,-0.047827,-0.026974,-0.030822,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3630,-1.354755,-7.538734,9.31631,-0.019353,0.001591,-0.00922,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.265511,-7.6305,9.310474,-0.061343,0.014947,-0.006911,12.0,2.0,1.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.533383,-9.745333,6.973094,-0.032739,-0.013899,-0.026113,0.533383,-9.745333,6.973094,-0.032739,-0.013899,-0.026113,0.612024,-9.662262,7.023417,0.016601,0.012942,0.00432,-0.078641,-0.083071,-0.050324,-0.049339,-0.026841,-0.030433,-0.0,-0.0,0.0,-0.0,0.0,0.0,
3660,-1.014378,-1.716463,-0.928585,0.008615,0.018667,0.009029,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.925134,-1.808229,-0.934421,-0.033375,0.032022,0.011338,-3.0,2.0,1.0,0.0,0.0,0.0,-1.002476,2.0,1.0,0.0,0.0,0.0,0.931698,-0.687249,-2.174784,-0.032739,-0.013899,-0.026113,0.946766,-1.330327,-1.519995,-0.032739,-0.013899,-0.026113,1.010473,-1.387811,-1.397437,0.004306,-0.021897,0.002556,-0.063706,0.057484,-0.122558,-0.037044,0.007998,-0.028669,-0.0,0.0,0.0,-0.0,0.0,0.0,
