step,front_roll_raw_deg,front_pitch_raw_deg,front_yaw_raw_deg,rear_roll_raw_deg,rear_pitch_raw_deg,rear_yaw_raw_deg,front_roll_bias_deg,front_pitch_bias_deg,front_yaw_bias_deg,rear_roll_bias_deg,rear_pitch_bias_deg,rear_yaw_bias_deg,front_roll_meas_deg,front_pitch_meas_deg,front_yaw_meas_deg,rear_roll_meas_deg,rear_pitch_meas_deg,rear_yaw_meas_deg,front_roll_des_deg,front_pitch_des_deg,front_yaw_des_deg,rear_roll_des_deg,rear_pitch_des_deg,rear_yaw_des_deg,front_roll_cmd_deg,front_pitch_cmd_deg,front_yaw_cmd_deg,rear_roll_cmd_deg,rear_pitch_cmd_deg,rear_yaw_cmd_deg,front_q_ik_0_deg,front_q_ik_1_deg,front_q_ik_2_deg,rear_q_ik_0_deg,rear_q_ik_1_deg,rear_q_ik_2_deg,front_q_cmd_0_deg,front_q_cmd_1_deg,front_q_cmd_2_deg,rear_q_cmd_0_deg,rear_q_cmd_1_deg,rear_q_cmd_2_deg,front_q_sim_0_deg,front_q_sim_1_deg,front_q_sim_2_deg,rear_q_sim_0_deg,rear_q_sim_1_deg,rear_q_sim_2_deg,front_track_err_0_deg,front_track_err_1_deg,front_track_err_2_deg,rear_track_err_0_deg,rear_track_err_1_deg,rear_track_err_2_deg,front_residual_0,front_residual_1,front_residual_2,rear_residual_0,rear_residual_1,rear_residual_2,ik_error
2310,2.327478,0.205417,0.029891,0.097507,-0.03559,0.001063,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.416721,0.113651,0.024056,0.055517,-0.022235,0.003373,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.231293,1.459597,1.362524,-0.08197,-0.03041,-0.055945,0.111609,0.01297,0.052429,0.049231,0.016511,0.029831,0.0,0.0,-0.0,-0.0,0.0,0.0,
2340,2.327458,0.205421,0.02986,0.0975,-0.03557,0.001052,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.416701,0.113655,0.024024,0.05551,-0.022215,0.003361,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.231267,1.459577,1.362533,-0.081959,-0.030406,-0.055944,0.111636,0.01299,0.05242,0.049221,0.016507,0.02983,0.0,0.0,-0.0,-0.0,0.0,0.0,
2370,2.327455,0.205297,0.029745,0.097542,-0.035602,0.001152,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.416698,0.113531,0.023909,0.055552,-0.022247,0.003462,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.23138,1.459507,1.362477,-0.082048,-0.030467,-0.05589,0.111522,0.01306,0.052477,0.04931,0.016568,0.029776,0.0,0.0,-0.0,-0.0,0.0,0.0,
2400,2.327452,0.205294,0.029706,0.097554,-0.035591,0.001154,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.416695,0.113528,0.02387,0.055564,-0.022236,0.003463,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.231363,1.459504,1.362491,-0.082045,-0.030482,-0.055889,0.111539,0.013064,0.052463,0.049306,0.016583,0.029776,0.0,0.0,-0.0,-0.0,0.0,0.0,
2430,2.327433,0.205287,0.029663,0.097545,-0.035587,0.001145,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.416676,0.113521,0.023827,0.055555,-0.022232,0.003454,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.231361,1.459485,1.362481,-0.082033,-0.030469,-0.055885,0.111541,0.013083,0.052473,0.049294,0.01657,0.029772,0.0,0.0,-0.0,-0.0,0.0,0.0,
2460,2.32744,0.205294,0.029647,0.097555,-0.035593,0.001146,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.416683,0.113529,0.023812,0.055564,-0.022238,0.003456,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.342902,1.472568,1.414953,-0.032739,-0.013899,-0.026113,1.231353,1.459487,1.362493,-0.08204,-0.030473,-0.055888,0.111549,0.01308,0.052461,0.049301,0.016573,0.029775,0.0,0.0,-0.0,-0.0,0.0,0.0,
2490,2.336533,-0.312822,-0.283285,0.099463,-0.04624,0.008616,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.425776,-0.404588,-0.28912,0.057473,-0.032885,0.010926,0.0,2.5,-2.5,0.0,0.0,0.0,0.0,1.15536,-2.5,0.0,0.0,0.0,2.27606,0.98544,0.96294,-0.032739,-0.013899,-0.026113,1.909203,1.177234,1.140991,-0.032739,-0.013899,-0.026113,1.720276,1.214039,1.114207,-0.093566,-0.027145,-0.051124,0.188927,-0.036805,0.026784,0.060827,0.013245,0.025011,0.0,0.0,0.0,-0.0,0.0,0.0,
2520,2.559351,-10.385129,-5.479588,0.102561,-0.046519,0.010675,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.648594,-10.476895,-5.485423,0.060571,-0.033164,0.012985,0.0,12.0,-2.5,0.0,0.0,0.0,0.0,11.829013,-2.5,0.0,0.0,0.0,11.082558,-3.849743,-3.646465,-0.032739,-0.013899,-0.026113,10.963995,-3.782296,-3.58034,-0.032739,-0.013899,-0.026113,10.817497,-3.779531,-3.626414,-0.093517,-0.030199,-0.056011,0.146499,-0.002764,0.046074,0.060779,0.016299,0.029898,0.0,-0.0,-0.0,-0.0,0.0,0.0,
2550,2.575499,-10.72413,-5.634984,0.098948,-0.035064,0.004272,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.664743,-10.815896,-5.64082,0.056958,-0.021709,0.006581,0.0,12.0,-2.5,0.0,0.0,0.0,0.0,11.999788,-2.5,0.0,0.0,0.0,11.226299,-3.931804,-3.727221,-0.032739,-0.013899,-0.026113,11.226145,-3.931716,-3.727135,-0.032739,-0.013899,-0.026113,11.120625,-3.945454,-3.784437,-0.080429,-0.033333,-0.058806,0.105519,0.013738,0.057303,0.04769,0.019434,0.032693,0.0,0.0,0.0,-0.0,0.0,0.0,
2580,2.572836,-10.723998,-5.63337,0.09847,-0.03489,0.002931,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.66208,-10.815764,-5.639206,0.05648,-0.021535,0.005241,0.0,12.0,-2.5,0.0,0.0,0.0,0.0,12.0,-2.5,0.0,0.0,0.0,11.226477,-3.931906,-3.727322,-0.032739,-0.013899,-0.026113,11.226477,-3.931906,-3.727322,-0.032739,-0.013899,-0.026113,11.119051,-3.947099,-3.783241,-0.07945,-0.032599,-0.059544,0.107426,0.015193,0.055919,0.046711,0.0187,0.033431,-0.0,-0.0,0.0,-0.0,0.0,0.0,
2610,2.434226,-2.937954,-1.722075,0.077938,0.002669,-0.01286,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.523469,-3.02972,-1.72791,0.035948,0.016025,-0.010551,0.0,0.5,-2.5,0.0,0.0,0.0,0.0,2.488194,-2.5,0.0,0.0,0.0,3.357228,0.41442,0.430953,-0.032739,-0.013899,-0.026113,4.107041,0.011975,0.053291,-0.032739,-0.013899,-0.026113,4.159088,-0.075927,-0.04067,-0.037307,-0.040393,-0.056752,-0.052047,0.087902,0.093961,0.004568,0.026494,0.030639,0.0,-0.0,-0.0,-0.0,0.0,0.0,
2640,2.248126,8.932454,5.667123,0.060707,-0.02328,0.000382,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.337369,8.840688,5.661287,0.018717,-0.009925,0.002692,0.0,-12.0,-2.5,0.0,0.0,0.0,0.0,-11.344655,-2.5,0.0,0.0,0.0,-7.639891,5.85449,5.448115,-0.032739,-0.013899,-0.026113,-7.269261,5.68425,5.291242,-0.032739,-0.013899,-0.026113,-7.210562,5.607355,5.275988,-0.052281,-0.017642,-0.034373,-0.058699,0.076895,0.015254,0.019542,0.003743,0.00826,-0.0,0.0,0.0,-0.0,0.0,0.0,
2670,2.259942,9.825838,6.312007,0.047614,-0.021949,0.004313,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.349185,9.734072,6.306171,0.005624,-0.008594,0.006622,0.0,-12.0,-2.5,0.0,0.0,0.0,0.0,-11.999189,-2.5,0.0,0.0,0.0,-8.149412,6.084446,5.660513,-0.032739,-0.013899,-0.026113,-8.148865,6.0842,5.660286,-0.032739,-0.013899,-0.026113,-8.110623,6.024229,5.671674,-0.045213,-0.012833,-0.023646,-0.038243,0.059971,-0.011388,0.012474,-0.001067,-0.002467,-0.0,0.0,-0.0,-0.0,0.0,0.0,
2700,2.25994,9.827004,6.312903,0.047604,-0.021937,0.004317,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.349184,9.735238,6.307067,0.005614,-0.008582,0.006626,0.0,-12.0,-2.5,0.0,0.0,0.0,0.0,-11.999999,-2.5,0.0,0.0,0.0,-8.150042,6.084729,5.660775,-0.032739,-0.013899,-0.026113,-8.150042,6.084728,5.660775,-0.032739,-0.013899,-0.026113,-8.111837,6.024749,5.672223,-0.045204,-0.012836,-0.023638,-0.038205,0.059979,-0.011449,0.012466,-0.001063,-0.002475,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
2730,2.300367,6.197966,3.82637,0.044146,-0.024438,0.011004,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.38961,6.1062,3.820534,0.002156,-0.011083,0.013314,0.0,-4.5,-2.5,0.0,0.0,0.0,0.0,-6.429631,-2.5,0.0,0.0,0.0,-3.785577,4.046997,3.785874,-0.032739,-0.013899,-0.026113,-4.469586,4.373702,4.085937,-0.032739,-0.013899,-0.026113,-4.484362,4.336192,4.133485,-0.04761,-0.011812,-0.016144,0.014777,0.03751,-0.047548,0.014871,-0.002087,-0.009969,-0.0,0.0,-0.0,-0.0,0.0,0.0,
2760,2.494103,-6.414547,-3.561074,0.107378,-0.055513,0.02293,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.583347,-6.506313,-3.566909,0.065387,-0.042158,0.025239,0.0,10.5,-2.5,0.0,0.0,0.0,0.0,8.500087,-2.5,0.0,0.0,0.0,8.298813,-2.278797,-2.118996,-0.032739,-0.013899,-0.026113,7.530514,-1.853986,-1.713073,-0.032739,-0.013899,-0.026113,7.298776,-1.791794,-1.717542,-0.109125,-0.031378,-0.047371,0.231738,-0.062191,0.004469,0.076387,0.017478,0.021258,0.0,-0.0,0.0,-0.0,0.0,0.0,
2790,2.59647,-10.70555,-5.621707,0.091836,-0.034104,0.00143,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.685714,-10.797316,-5.627543,0.049846,-0.020748,0.003739,0.0,12.0,-2.5,0.0,0.0,0.0,0.0,11.995164,-2.5,0.0,0.0,0.0,11.222406,-3.92958,-3.725032,-0.032739,-0.013899,-0.026113,11.218884,-3.927569,-3.723052,-0.032739,-0.013899,-0.026113,11.107103,-3.93657,-3.771207,-0.074728,-0.028581,-0.056541,0.111781,0.009001,0.048155,0.04199,0.014681,0.030428,0.0,0.0,-0.0,-0.0,0.0,0.0,
2820,2.595226,-10.715549,-5.625319,0.092378,-0.033656,0.002573,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.68447,-10.807315,-5.631155,0.050388,-0.020301,0.004882,0.0,12.0,-2.5,0.0,0.0,0.0,0.0,11.999994,-2.5,0.0,0.0,0.0,11.226472,-3.931903,-3.727319,-0.032739,-0.013899,-0.026113,11.226468,-3.931901,-3.727316,-0.032739,-0.013899,-0.026113,11.114985,-3.942378,-3.775749,-0.075192,-0.029716,-0.055994,0.111483,0.010477,0.048433,0.042453,0.015817,0.029881,0.0,0.0,-0.0,-0.0,0.0,0.0,
2850,2.522605,-6.444592,-3.616121,0.077748,-0.000652,-0.011217,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.611848,-6.536358,-3.621957,0.035758,0.012703,-0.008908,0.0,4.5,-2.5,0.0,0.0,0.0,0.0,6.429631,-2.5,0.0,0.0,0.0,6.584708,-1.329928,-1.211819,-0.032739,-0.013899,-0.026113,7.304038,-1.728131,-1.5926,-0.032739,-0.013899,-0.026113,7.35977,-1.818429,-1.689482,-0.039202,-0.038591,-0.056069,-0.055732,0.090298,0.096882,0.006463,0.024691,0.029956,0.0,0.0,-0.0,-0.0,0.0,0.0,
2880,2.300911,6.338164,3.839596,0.040572,-0.012956,-0.004784,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.390155,6.246398,3.83376,-0.001419,0.000399,-0.002475,0.0,-10.5,-2.5,0.0,0.0,0.0,0.0,-8.500087,-2.5,0.0,0.0,0.0,-5.415567,4.825654,4.500949,-0.032739,-0.013899,-0.026113,-4.684263,4.475709,4.179527,-0.032739,-0.013899,-0.026113,-4.595334,4.412441,4.145327,-0.03136,-0.011645,-0.02679,-0.088929,0.063268,0.0342,-0.001378,-0.002254,0.000677,-0.0,-0.0,0.0,-0.0,0.0,0.0,
2910,2.222258,9.837965,6.300093,0.052728,-0.02175,0.004568,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.311502,9.746199,6.294257,0.010738,-0.008395,0.006878,0.0,-12.0,-2.5,0.0,0.0,0.0,0.0,-11.995164,-2.5,0.0,0.0,0.0,-8.146282,6.083039,5.659213,-0.032739,-0.013899,-0.026113,-8.143027,6.081577,5.657861,-0.032739,-0.013899,-0.026113,-8.111329,6.028669,5.66292,-0.048291,-0.015778,-0.026322,-0.031698,0.052908,-0.005058,0.015553,0.001878,0.000209,0.0,-0.0,-0.0,-0.0,0.0,0.0,
2940,2.218493,9.640673,6.173506,0.059864,-0.027064,0.009269,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.307736,9.548907,6.16767,0.017873,-0.013708,0.011578,0.0,-10.5,-2.5,0.0,0.0,0.0,0.0,-11.475994,-2.5,0.0,0.0,0.0,-7.742198,5.900837,5.490898,-0.032739,-0.013899,-0.026113,-7.946223,5.992885,5.575922,-0.032739,-0.013899,-0.026113,-7.919062,5.930744,5.588648,-0.058117,-0.017872,-0.026548,-0.02716,0.062141,-0.012726,0.025378,0.003973,0.000435,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
2970,2.353567,-1.006169,-0.695708,0.108062,-0.068289,0.021759,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.442811,-1.097935,-0.701543,0.066072,-0.054934,0.024068,0.0,4.5,-2.5,0.0,0.0,0.0,0.0,2.501268,-2.5,0.0,0.0,0.0,3.367858,0.408771,0.425678,-0.032739,-0.013899,-0.026113,2.616786,0.803591,0.793,-0.032739,-0.013899,-0.026113,2.381195,0.871062,0.778585,-0.119556,-0.021093,-0.045555,0.235591,-0.067471,0.014415,0.086817,0.007194,0.019442,-0.0,-0.0,0.0,-0.0,0.0,0.0,
3000,2.521566,-6.462385,-3.560039,0.093357,-0.037893,0.003236,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.61081,-6.554151,-3.565875,0.051367,-0.024538,0.005545,0.0,7.5,-2.5,0.0,0.0,0.0,0.0,7.490557,-2.5,0.0,0.0,0.0,7.461398,-1.813389,-1.672706,-0.032739,-0.013899,-0.026113,7.454645,-1.809652,-1.669134,-0.032739,-0.013899,-0.026113,7.343071,-1.815329,-1.718233,-0.080381,-0.027138,-0.054435,0.111574,0.005678,0.049099,0.047642,0.013239,0.028322,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3030,2.397732,-1.585626,-0.962667,0.079789,0.001335,-0.012343,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.486975,-1.677392,-0.968503,0.037799,0.01469,-0.010033,0.0,-0.5,-2.5,0.0,0.0,0.0,0.0,1.054952,-2.5,0.0,0.0,0.0,2.194815,1.028065,1.002556,-0.032739,-0.013899,-0.026113,2.864817,0.673247,0.671565,-0.032739,-0.013899,-0.026113,2.90981,0.581257,0.581451,-0.040009,-0.04064,-0.057159,-0.044993,0.09199,0.090114,0.00727,0.02674,0.031045,-0.0,0.0,0.0,-0.0,0.0,0.0,
3060,2.31312,0.6502,0.267479,0.102832,-0.040263,0.00863,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.402364,0.558434,0.261643,0.060841,-0.026908,0.010939,0.0,-0.5,-2.5,0.0,0.0,0.0,0.0,-0.498075,-2.5,0.0,0.0,0.0,0.941757,1.680298,1.60726,-0.032739,-0.013899,-0.026113,0.943098,1.679605,1.606619,-0.032739,-0.013899,-0.026113,0.832077,1.670453,1.546842,-0.091917,-0.032623,-0.052498,0.111021,0.009152,0.059778,0.059178,0.018724,0.026385,0.0,0.0,-0.0,-0.0,0.0,0.0,
3090,2.312024,0.653517,0.270321,0.103086,-0.040753,0.008797,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.401267,0.561751,0.264485,0.061096,-0.027398,0.011106,0.0,-0.5,-2.5,0.0,0.0,0.0,0.0,-0.499998,-2.5,0.0,0.0,0.0,0.940209,1.681097,1.608,-0.032739,-0.013899,-0.026113,0.940211,1.681096,1.607999,-0.032739,-0.013899,-0.026113,0.827852,1.670949,1.54876,-0.092471,-0.032469,-0.052516,0.112359,0.010148,0.059239,0.059732,0.01857,0.026403,0.0,0.0,0.0,-0.0,0.0,0.0,
3120,2.315942,0.653512,0.26933,0.100829,-0.037327,0.006708,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.405186,0.561746,0.263494,0.058839,-0.023971,0.009018,0.0,-0.5,-2.5,0.0,0.0,0.0,0.0,-0.5,-2.5,0.0,0.0,0.0,0.940208,1.681098,1.608001,-0.032739,-0.013899,-0.026113,0.940208,1.681098,1.608001,-0.032739,-0.013899,-0.026113,0.83063,1.673391,1.550373,-0.087895,-0.03278,-0.052944,0.109577,0.007707,0.057628,0.055157,0.018881,0.026831,-0.0,0.0,0.0,-0.0,0.0,0.0,
3150,2.229131,-1.804299,4.666808,0.092407,-0.033515,0.001809,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.318374,-1.896065,4.660973,0.050417,-0.020159,0.004119,8.0,-0.5,-2.5,0.0,0.0,0.0,6.056295,-0.5,-2.5,0.0,0.0,0.0,0.658177,-2.541328,5.889284,-0.032739,-0.013899,-0.026113,0.71425,-1.925188,5.266964,-0.032739,-0.013899,-0.026113,0.628095,-1.857417,5.136126,-0.078733,-0.026603,-0.052512,0.086155,-0.067772,0.130838,0.045995,0.012704,0.026399,0.0,0.0,0.0,-0.0,0.0,0.0,
3180,1.70147,-5.174248,10.675018,0.092976,-0.028296,0.004941,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.790714,-5.266014,10.669182,0.050985,-0.014941,0.00725,12.0,-0.5,-2.5,0.0,0.0,0.0,11.985312,-0.5,-2.5,0.0,0.0,0.0,0.069931,-6.740287,10.067576,-0.032739,-0.013899,-0.026113,0.071513,-6.731215,10.058677,-0.032739,-0.013899,-0.026113,-0.03434,-6.717775,10.010085,-0.077525,-0.029144,-0.051087,0.105853,-0.013441,0.048592,0.044786,0.015245,0.024974,0.0,0.0,0.0,-0.0,0.0,0.0,
3210,1.698816,-5.188942,10.699664,0.092808,-0.028923,0.005109,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.78806,-5.280707,10.693828,0.050818,-0.015568,0.007419,12.0,-0.5,-2.5,0.0,0.0,0.0,11.999982,-0.5,-2.5,0.0,0.0,0.0,0.068086,-6.750795,10.077881,-0.032739,-0.013899,-0.026113,0.068088,-6.750784,10.07787,-0.032739,-0.013899,-0.026113,-0.037775,-6.73788,10.030533,-0.077919,-0.028656,-0.050819,0.105863,-0.012903,0.047337,0.04518,0.014757,0.024706,0.0,0.0,-0.0,-0.0,0.0,0.0,
3240,2.138376,-2.709808,6.299753,0.092636,-0.020146,7.3e-05,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.22762,-2.801574,6.293917,0.050646,-0.006791,0.002382,4.0,-0.5,-2.5,0.0,0.0,0.0,5.943705,-0.5,-2.5,0.0,0.0,0.0,0.666343,-2.462367,5.809747,-0.032739,-0.013899,-0.026113,0.594638,-3.081769,6.431416,-0.032739,-0.013899,-0.026113,0.49222,-3.167439,6.464283,-0.069204,-0.034903,-0.054576,0.102419,0.085669,-0.032867,0.036465,0.021003,0.028463,0.0,-0.0,0.0,-0.0,0.0,0.0,
3270,2.150653,4.407522,-6.619064,0.055047,-0.023526,0.008601,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.239897,4.315756,-6.6249,0.013057,-0.010171,0.01091,-11.0,-0.5,-2.5,0.0,0.0,0.0,-9.00007,-0.5,-2.5,0.0,0.0,0.0,0.766705,7.936493,-4.731052,-0.032739,-0.013899,-0.026113,0.811848,7.289066,-4.079477,-0.032739,-0.013899,-0.026113,0.857871,7.191289,-4.008712,-0.051989,-0.018774,-0.024531,-0.046022,0.097777,-0.070766,0.01925,0.004875,-0.001582,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3300,1.897294,6.355158,-10.041376,0.061995,-0.02913,0.006979,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.986538,6.263392,-10.047212,0.020005,-0.015775,0.009288,-12.0,-0.5,-2.5,0.0,0.0,0.0,-11.996132,-0.5,-2.5,0.0,0.0,0.0,0.548904,10.037527,-6.824389,-0.032739,-0.013899,-0.026113,0.549192,10.03517,-6.822056,-0.032739,-0.013899,-0.026113,0.600761,9.966131,-6.821664,-0.05926,-0.018032,-0.030041,-0.051569,0.069039,-0.000392,0.026522,0.004133,0.003928,-0.0,0.0,0.0,-0.0,0.0,0.0,
3330,1.896539,6.352624,-10.048982,0.065098,-0.031238,0.008091,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.985783,6.260858,-10.054818,0.023107,-0.017883,0.0104,-12.0,-0.5,-2.5,0.0,0.0,0.0,-11.999995,-0.5,-2.5,0.0,0.0,0.0,0.54857,10.040248,-6.827081,-0.032739,-0.013899,-0.026113,0.54857,10.040245,-6.827078,-0.032739,-0.013899,-0.026113,0.604606,9.966985,-6.828318,-0.063,-0.018798,-0.030937,-0.056036,0.07326,0.00124,0.030262,0.004899,0.004824,0.0,0.0,0.0,-0.0,0.0,0.0,
3360,1.896531,6.352638,-10.048984,0.065106,-0.031212,0.008083,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.985775,6.260873,-10.05482,0.023116,-0.017857,0.010392,-12.0,-0.5,-2.5,0.0,0.0,0.0,-12.0,-0.5,-2.5,0.0,0.0,0.0,0.54857,10.040251,-6.827084,-0.032739,-0.013899,-0.026113,0.54857,10.040251,-6.827084,-0.032739,-0.013899,-0.026113,0.604589,9.966986,-6.828327,-0.062994,-0.01881,-0.030943,-0.05602,0.073265,0.001243,0.030256,0.004911,0.00483,-0.0,0.0,0.0,-0.0,0.0,0.0,
3390,1.896532,6.352622,-10.048985,0.065106,-0.031235,0.008076,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.985775,6.260856,-10.054821,0.023116,-0.01788,0.010386,-12.0,-0.5,-2.5,0.0,0.0,0.0,-12.0,-0.5,-2.5,0.0,0.0,0.0,0.54857,10.040251,-6.827084,-0.032739,-0.013899,-0.026113,0.54857,10.040251,-6.827084,-0.032739,-0.013899,-0.026113,0.604603,9.966978,-6.828322,-0.063004,-0.018799,-0.030946,-0.056033,0.073273,0.001238,0.030265,0.0049,0.004833,0.0,0.0,-0.0,-0.0,0.0,0.0,
3420,2.213658,3.600737,-5.276526,0.070484,-0.03228,0.004438,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.302901,3.508972,-5.282362,0.028494,-0.018925,0.006748,-3.5,-0.5,-2.5,0.0,0.0,0.0,-5.454964,-0.5,-2.5,0.0,0.0,0.0,0.920272,5.467127,-2.241158,-0.032739,-0.013899,-0.026113,0.887127,6.086494,-2.866866,-0.032739,-0.013899,-0.026113,0.931183,6.052131,-2.941346,-0.065362,-0.019681,-0.037017,-0.044055,0.034363,0.07448,0.032624,0.005782,0.010903,-0.0,0.0,-0.0,-0.0,0.0,0.0,
3450,2.055931,-3.418098,7.512751,0.089162,-0.030052,0.006105,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.145174,-3.509864,7.506915,0.047172,-0.016696,0.008414,10.5,-0.5,-2.5,0.0,0.0,0.0,9.220056,-0.5,-2.5,0.0,0.0,0.0,0.383108,-4.77085,8.121803,-0.032739,-0.013899,-0.026113,0.453095,-4.227905,7.579177,-0.032739,-0.013899,-0.026113,0.365739,-4.158148,7.460015,-0.076647,-0.027876,-0.047307,0.087356,-0.069757,0.119162,0.043908,0.013977,0.021194,-0.0,0.0,0.0,-0.0,0.0,0.0,
3480,1.862499,-4.448482,9.391753,0.090093,-0.03155,-0.000866,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.951742,-4.540248,9.385918,0.048103,-0.018194,0.001444,10.5,-0.5,-2.5,0.0,0.0,0.0,10.498416,-0.5,-2.5,0.0,0.0,0.0,0.246823,-5.67858,9.022103,-0.032739,-0.013899,-0.026113,0.246977,-5.677603,9.021137,-0.032739,-0.013899,-0.026113,0.146504,-5.670634,8.973596,-0.075353,-0.023354,-0.053749,0.100474,-0.006969,0.047542,0.042615,0.009455,0.027636,-0.0,0.0,0.0,-0.0,0.0,0.0,
3510,1.860665,-4.445423,9.396461,0.091314,-0.028766,0.001209,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.949908,-4.537189,9.390625,0.049324,-0.015411,0.003518,10.5,-0.5,-2.5,0.0,0.0,0.0,10.499998,-0.5,-2.5,0.0,0.0,0.0,0.246646,-5.679706,9.023217,-0.032739,-0.013899,-0.026113,0.246646,-5.679705,9.023216,-0.032739,-0.013899,-0.026113,0.13993,-5.670007,8.977374,-0.075107,-0.026933,-0.052909,0.106716,-0.009698,0.045842,0.042368,0.013034,0.026796,-0.0,0.0,0.0,-0.0,0.0,0.0,
3540,1.860409,-4.445897,9.396694,0.091273,-0.028608,0.000471,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.949652,-4.537663,9.390859,0.049283,-0.015253,0.002781,10.5,-0.5,-2.5,0.0,0.0,0.0,10.5,-0.5,-2.5,0.0,0.0,0.0,0.246645,-5.679708,9.023218,-0.032739,-0.013899,-0.026113,0.246645,-5.679708,9.023218,-0.032739,-0.013899,-0.026113,0.139375,-5.670434,8.977551,-0.074659,-0.026718,-0.053484,0.107271,-0.009274,0.045667,0.04192,0.012819,0.027371,0.0,0.0,0.0,-0.0,0.0,0.0,
